State,City,Population,Black,American Indian/Alaskan Native,Asian,Native Hawaiian / Pacific Islander,Hispanic/Latino,White,Other,Two or More
 Alabama,Hazel Green,3266.0,326.0,0.0,25.0,0.0,0.0,2799.0,13.0,103.0
 Alabama,Hayneville,984.0,870.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0
 Alabama,Hayden,1186.0,10.0,51.0,1.0,0.0,3.0,1103.0,3.0,18.0
 Alabama,Hatton,144.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,31.0
 Alabama,Grant,956.0,0.0,0.0,0.0,0.0,0.0,939.0,0.0,17.0
 Alabama,Horn Hill,254.0,0.0,6.0,0.0,0.0,2.0,213.0,0.0,33.0
 Alabama,Grand Bay,3501.0,362.0,12.0,0.0,0.0,19.0,3108.0,0.0,0.0
 Alabama,Goshen,356.0,51.0,6.0,0.0,0.0,9.0,291.0,0.0,0.0
 Alabama,Fort Rucker,4895.0,500.0,0.0,108.0,0.0,778.0,3408.0,14.0,143.0
 Alabama,Fort Payne,14112.0,528.0,158.0,72.0,693.0,3847.0,9447.0,952.0,370.0
 Alabama,Fort Deposit,1482.0,1131.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0
 Alabama,Forkland,767.0,643.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0
 Alabama,Forestdale,9716.0,7197.0,0.0,0.0,0.0,193.0,2232.0,46.0,94.0
 Alabama,Foley,16345.0,3064.0,36.0,45.0,0.0,868.0,11950.0,525.0,341.0
 Alabama,Florence,39855.0,7618.0,175.0,327.0,9.0,1112.0,29825.0,160.0,836.0
 Alabama,Florala,1863.0,353.0,13.0,0.0,5.0,26.0,1388.0,14.0,78.0
 Alabama,Flomaton,1670.0,716.0,34.0,2.0,0.0,0.0,916.0,0.0,2.0
 Alabama,Five Points,181.0,133.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0
 Alabama,Fitzpatrick,84.0,13.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0
 Alabama,Franklin,243.0,124.0,0.0,0.0,0.0,2.0,117.0,2.0,0.0
 Alabama,Fayetteville,1257.0,0.0,0.0,0.0,0.0,0.0,1228.0,0.0,29.0
 Alabama,Faunsdale,53.0,14.0,0.0,0.0,0.0,0.0,35.0,0.0,4.0
 Alabama,Falkville,1226.0,36.0,15.0,4.0,0.0,6.0,1146.0,0.0,19.0
 Alabama,Fairview,483.0,0.0,0.0,3.0,0.0,73.0,392.0,0.0,15.0
 Alabama,Fairhope,17309.0,1046.0,0.0,337.0,0.0,702.0,15164.0,190.0,35.0
 Alabama,Fairford,85.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0
 Alabama,Fairfield,10987.0,9940.0,16.0,7.0,0.0,236.0,577.0,217.0,218.0
 Alabama,Excel,1019.0,19.0,7.0,2.0,0.0,0.0,991.0,0.0,0.0
 Alabama,Evergreen,3842.0,2351.0,0.0,0.0,0.0,95.0,1265.0,0.0,184.0
 Alabama,Eva,552.0,0.0,0.0,6.0,0.0,0.0,536.0,0.0,10.0
 Alabama,Eutaw,2834.0,2116.0,0.0,14.0,0.0,57.0,647.0,0.0,57.0
 Alabama,Eunola,421.0,0.0,0.0,0.0,0.0,51.0,357.0,0.0,13.0
 Alabama,Fayette,4523.0,1195.0,0.0,45.0,0.0,77.0,3050.0,0.0,199.0
 Alabama,Fredonia,385.0,25.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0
 Alabama,Frisco City,1272.0,744.0,2.0,7.0,0.0,4.0,515.0,0.0,0.0
 Alabama,Fruitdale,209.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0
 Alabama,Gordonville,278.0,275.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
 Alabama,Gordon,275.0,222.0,0.0,0.0,0.0,0.0,52.0,0.0,1.0
 Alabama,Gordo,1680.0,675.0,0.0,0.0,9.0,29.0,967.0,8.0,21.0
 Alabama,Goodwater,1537.0,1271.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0
 Alabama,Good Hope,2232.0,63.0,20.0,23.0,0.0,370.0,1819.0,51.0,0.0
 Alabama,Goldville,43.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0
 Alabama,Glenwood,228.0,59.0,5.0,0.0,0.0,0.0,164.0,0.0,0.0
 Alabama,Glencoe,5139.0,261.0,53.0,17.0,0.0,17.0,4686.0,20.0,85.0
 Alabama,Glen Allen,513.0,111.0,0.0,0.0,0.0,0.0,399.0,0.0,3.0
 Alabama,Gilbertown,191.0,49.0,0.0,0.0,0.0,0.0,139.0,0.0,3.0
 Alabama,Geraldine,883.0,0.0,24.0,0.0,0.0,11.0,832.0,0.0,16.0
 Alabama,Georgiana,1710.0,1167.0,10.0,0.0,0.0,0.0,533.0,0.0,0.0
 Alabama,Geneva,4469.0,564.0,0.0,295.0,0.0,51.0,3413.0,84.0,62.0
 Alabama,Geiger,262.0,129.0,0.0,0.0,0.0,7.0,126.0,5.0,2.0
 Alabama,Gaylesville,187.0,0.0,4.0,0.0,0.0,0.0,180.0,0.0,3.0
 Alabama,Gardendale,13763.0,2003.0,7.0,164.0,0.0,89.0,11471.0,45.0,29.0
 Alabama,Garden City,374.0,0.0,0.0,0.0,8.0,0.0,353.0,0.0,13.0
 Alabama,Gantt,180.0,44.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0
 Alabama,Gallant,742.0,0.0,0.0,0.0,0.0,0.0,742.0,0.0,0.0
 Alabama,Gainesville,171.0,98.0,0.0,52.0,0.0,0.0,21.0,0.0,0.0
 Alabama,Gadsden,36455.0,13098.0,113.0,348.0,0.0,2138.0,20054.0,492.0,836.0
 Alabama,Fyffe,1358.0,21.0,28.0,0.0,0.0,21.0,1249.0,0.0,39.0
 Alabama,Fultondale,8733.0,1670.0,29.0,186.0,0.0,961.0,5699.0,510.0,129.0
 Alabama,Fulton,211.0,23.0,0.0,0.0,0.0,0.0,188.0,0.0,0.0
 Alabama,Fruithurst,266.0,0.0,0.0,3.0,0.0,0.0,262.0,0.0,1.0
 Alabama,Graham,332.0,15.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0
 Alabama,Spanish Fort,7578.0,349.0,13.0,25.0,0.0,282.0,6609.0,238.0,300.0
 Alabama,Hueytown,15894.0,4375.0,42.0,60.0,9.0,325.0,10918.0,203.0,174.0
 Alabama,Huntsville,185594.0,56685.0,729.0,4408.0,185.0,10638.0,109065.0,2268.0,5054.0
 Alabama,Margaret,4487.0,862.0,0.0,23.0,0.0,310.0,3110.0,295.0,182.0
 Alabama,Marbury,1419.0,0.0,0.0,19.0,0.0,23.0,1322.0,23.0,55.0
 Alabama,Maplesville,815.0,161.0,0.0,0.0,0.0,0.0,649.0,0.0,5.0
 Alabama,Malvern,1816.0,58.0,0.0,0.0,0.0,170.0,1577.0,51.0,26.0
 Alabama,Malcolm,168.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0
 Alabama,Magnolia Springs,752.0,0.0,0.0,16.0,0.0,46.0,684.0,0.0,6.0
 Alabama,Madrid,355.0,93.0,15.0,5.0,0.0,2.0,234.0,0.0,6.0
 Alabama,Madison,45590.0,6623.0,392.0,2570.0,99.0,2082.0,32482.0,239.0,1546.0
 Alabama,McMullen,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 Alabama,McKenzie,551.0,200.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0
 Alabama,McIntosh,422.0,293.0,7.0,0.0,0.0,3.0,119.0,0.0,3.0
 Alabama,Marion,3551.0,2089.0,4.0,27.0,0.0,87.0,1287.0,16.0,70.0
 Alabama,Macedonia,165.0,137.0,0.0,0.0,0.0,4.0,28.0,0.0,0.0
 Alabama,Lynn,563.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,5.0
 Alabama,Luverne,2825.0,817.0,6.0,184.0,0.0,82.0,1691.0,0.0,45.0
 Alabama,Loxley,1886.0,210.0,17.0,0.0,0.0,218.0,1436.0,18.0,0.0
 Alabama,Lowndesboro,118.0,10.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0
 Alabama,Louisville,440.0,156.0,0.0,0.0,0.0,3.0,251.0,23.0,7.0
 Alabama,Lookout Mountain,1152.0,37.0,0.0,0.0,0.0,38.0,1031.0,12.0,46.0
 Alabama,Locust Fork,1441.0,12.0,33.0,0.0,0.0,9.0,1384.0,0.0,3.0
 Alabama,Lockhart,443.0,102.0,0.0,0.0,0.0,16.0,322.0,0.0,3.0
 Alabama,Loachapoka,217.0,100.0,4.0,2.0,0.0,4.0,105.0,0.0,2.0
 Alabama,Livingston,3466.0,1900.0,0.0,168.0,0.0,18.0,1380.0,18.0,0.0
 Alabama,Littleville,1029.0,0.0,12.0,0.0,0.0,12.0,1002.0,0.0,3.0
 Alabama,McDonald Chapel,530.0,120.0,0.0,0.0,0.0,0.0,375.0,0.0,35.0
 Alabama,Maytown,359.0,33.0,0.0,0.0,0.0,3.0,321.0,0.0,2.0
 Alabama,Meadowbrook,8752.0,246.0,16.0,170.0,0.0,168.0,8051.0,40.0,101.0
 Alabama,Megargel,64.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0
 Alabama,Ariton,702.0,174.0,2.0,0.0,0.0,13.0,470.0,13.0,43.0
 Alabama,Moundville,2183.0,949.0,40.0,0.0,0.0,75.0,1122.0,38.0,10.0
 Alabama,Moulton,3386.0,550.0,33.0,9.0,0.0,57.0,2682.0,20.0,55.0
 Alabama,Mosses,1036.0,1030.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
 Alabama,Morrison Crossroads,190.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,11.0
 Alabama,Morris,1737.0,40.0,0.0,0.0,0.0,11.0,1675.0,5.0,14.0
 Alabama,Mooresville,78.0,16.0,0.0,3.0,0.0,2.0,57.0,0.0,0.0
 Alabama,Moores Mill,6591.0,1320.0,40.0,11.0,0.0,744.0,4437.0,0.0,181.0
 Alabama,Moody,12292.0,1530.0,6.0,116.0,0.0,98.0,10461.0,26.0,81.0
 Alabama,Montgomery,202967.0,119280.0,484.0,4641.0,19.0,7245.0,68993.0,2271.0,3042.0
 Alabama,Montevallo,6549.0,1567.0,0.0,21.0,16.0,632.0,4309.0,144.0,4.0
 Alabama,Monroeville,6265.0,3739.0,29.0,25.0,0.0,130.0,2398.0,0.0,0.0
 Alabama,Mobile,194669.0,98116.0,377.0,3021.0,29.0,5549.0,85279.0,1398.0,2709.0
 Alabama,Minor,1334.0,172.0,0.0,0.0,0.0,0.0,1149.0,0.0,13.0
 Alabama,Millry,565.0,191.0,15.0,3.0,0.0,3.0,350.0,0.0,3.0
 Alabama,Millport,1070.0,369.0,0.0,0.0,0.0,0.0,680.0,0.0,21.0
 Alabama,Millerville,216.0,12.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0
 Alabama,Millbrook,14983.0,3776.0,31.0,140.0,0.0,251.0,10625.0,21.0,284.0
 Alabama,Mignon,1088.0,224.0,0.0,0.0,0.0,10.0,846.0,10.0,8.0
 Alabama,Midway,583.0,540.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0
 Alabama,Midland City,2151.0,591.0,0.0,77.0,0.0,111.0,1335.0,25.0,37.0
 Alabama,Midfield,5284.0,4610.0,0.0,19.0,0.0,115.0,627.0,0.0,28.0
 Alabama,Meridianville,6270.0,1375.0,53.0,102.0,0.0,395.0,4120.0,0.0,287.0
 Alabama,Mentone,390.0,0.0,4.0,0.0,0.0,1.0,356.0,0.0,29.0
 Alabama,Memphis,38.0,32.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
 Alabama,Lisman,613.0,583.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0
 Alabama,Huguley,2373.0,541.0,0.0,0.0,0.0,20.0,1812.0,0.0,0.0
 Alabama,Lipscomb,2275.0,1100.0,0.0,0.0,0.0,425.0,638.0,516.0,21.0
 Alabama,Linden,2123.0,964.0,0.0,0.0,0.0,0.0,1133.0,0.0,26.0
 Alabama,Ardmore,1419.0,29.0,0.0,6.0,0.0,0.0,1362.0,0.0,22.0
 Alabama,Argo,4146.0,191.0,0.0,9.0,0.0,0.0,3882.0,0.0,64.0
 Alabama,Lakeview,133.0,0.0,0.0,10.0,0.0,0.0,123.0,0.0,0.0
 Alabama,La Fayette,2989.0,2171.0,0.0,0.0,0.0,13.0,803.0,0.0,2.0
 Alabama,Ladonia,2840.0,286.0,0.0,0.0,0.0,55.0,2477.0,43.0,22.0
 Alabama,Kinston,563.0,11.0,26.0,5.0,0.0,2.0,504.0,0.0,17.0
 Alabama,Kinsey,2275.0,1133.0,0.0,0.0,0.0,88.0,996.0,28.0,77.0
 Alabama,Kimberly,2799.0,116.0,0.0,29.0,0.0,18.0,2588.0,0.0,48.0
 Alabama,Killen,1177.0,56.0,0.0,22.0,0.0,95.0,1004.0,0.0,0.0
 Alabama,Kennedy,412.0,107.0,0.0,3.0,0.0,0.0,286.0,0.0,16.0
 Alabama,Kellyton,248.0,15.0,0.0,0.0,0.0,4.0,229.0,0.0,0.0
 Alabama,Arab,8282.0,41.0,31.0,110.0,2.0,185.0,7814.0,42.0,104.0
 Alabama,Kansas,186.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0
 Alabama,Jemison,2627.0,411.0,0.0,0.0,0.0,287.0,1909.0,273.0,31.0
 Alabama,Jasper,14186.0,2161.0,0.0,69.0,0.0,869.0,10802.0,190.0,293.0
 Alabama,Jacksonville,12372.0,2787.0,0.0,126.0,0.0,260.0,9029.0,67.0,313.0
 Alabama,Jacksons' Gap,932.0,126.0,7.0,4.0,0.0,0.0,792.0,0.0,3.0
 Alabama,Jackson,5055.0,2277.0,0.0,0.0,0.0,25.0,2753.0,24.0,0.0
 Alabama,Ivalee,690.0,0.0,0.0,0.0,0.0,0.0,690.0,0.0,0.0
 Alabama,Irondale,12398.0,4325.0,45.0,259.0,0.0,989.0,6727.0,443.0,159.0
 Alabama,Indian Springs Village,2505.0,58.0,0.0,87.0,0.0,14.0,2333.0,0.0,13.0
 Alabama,Ider,887.0,0.0,5.0,0.0,0.0,0.0,814.0,0.0,68.0
 Alabama,Hytop,422.0,0.0,0.0,9.0,0.0,6.0,399.0,4.0,8.0
 Alabama,Hurtsboro,487.0,321.0,9.0,0.0,0.0,3.0,154.0,0.0,0.0
 Alabama,Joppa,263.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0
 Alabama,Anniston,22626.0,11415.0,16.0,385.0,0.0,358.0,9899.0,59.0,741.0
 Alabama,Anderson,253.0,0.0,2.0,0.0,0.0,0.0,248.0,0.0,3.0
 Alabama,Andalusia,9058.0,2853.0,0.0,69.0,0.0,212.0,5846.0,37.0,100.0
 Alabama,Lincoln,6391.0,1586.0,18.0,60.0,0.0,0.0,4611.0,0.0,116.0
 Alabama,Lillian,1256.0,0.0,16.0,15.0,0.0,0.0,1225.0,0.0,0.0
 Alabama,Libertyville,146.0,0.0,0.0,0.0,0.0,16.0,130.0,0.0,0.0
 Alabama,Lexington,667.0,0.0,0.0,0.0,0.0,13.0,648.0,0.0,14.0
 Alabama,Level Plains,2181.0,128.0,44.0,125.0,9.0,172.0,1681.0,8.0,57.0
 Alabama,Lester,143.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0
 Alabama,Leroy,779.0,137.0,0.0,0.0,0.0,0.0,642.0,0.0,0.0
 Alabama,Leighton,859.0,349.0,0.0,6.0,0.0,23.0,472.0,7.0,16.0
 Alabama,Leesburg,1055.0,0.0,6.0,2.0,4.0,0.0,1035.0,0.0,8.0
 Alabama,Leeds,11881.0,1843.0,72.0,9.0,3.0,1021.0,8816.0,94.0,123.0
 Alabama,Langston,211.0,10.0,0.0,0.0,0.0,0.0,199.0,0.0,2.0
 Alabama,Lanett,6457.0,4268.0,0.0,5.0,0.0,65.0,2059.0,12.0,70.0
 Alabama,Lake View,2417.0,73.0,4.0,4.0,0.0,22.0,2293.0,10.0,21.0
 Alabama,Abanda,52.0,12.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
 Alabama,Abbeville,2646.0,1227.0,0.0,0.0,0.0,27.0,1369.0,0.0,23.0
 Alabama,Adamsville,4454.0,1927.0,0.0,21.0,0.0,407.0,2121.0,379.0,6.0
 Alabama,Addison,682.0,0.0,2.0,0.0,0.0,0.0,641.0,0.0,39.0
 Alabama,Akron,293.0,234.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0
 Alabama,Alabaster,31905.0,4587.0,65.0,135.0,9.0,3639.0,22892.0,2671.0,574.0
 Alabama,Albertville,21406.0,468.0,27.0,12.0,0.0,5553.0,15053.0,1080.0,398.0
 Alabama,Alexander City,14787.0,5818.0,21.0,11.0,0.0,751.0,8146.0,289.0,150.0
 Alabama,Alexandria,3912.0,270.0,0.0,0.0,0.0,65.0,3577.0,0.0,0.0
 Alabama,Aliceville,3727.0,3071.0,0.0,0.0,0.0,7.0,573.0,0.0,83.0
 Alabama,Allgood,803.0,0.0,21.0,0.0,0.0,434.0,365.0,10.0,14.0
 Alabama,Altoona,808.0,26.0,7.0,0.0,0.0,20.0,738.0,0.0,17.0
 Alabama,Lineville,2549.0,754.0,65.0,0.0,0.0,213.0,1475.0,75.0,35.0
 Alabama,Spring Garden,179.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0
 Alabama,Ethelsville,99.0,8.0,0.0,0.0,0.0,0.0,85.0,0.0,6.0
 Alabama,Castleberry,543.0,226.0,0.0,0.0,0.0,2.0,301.0,0.0,14.0
 Alabama,Chatom,1006.0,299.0,0.0,0.0,0.0,51.0,650.0,0.0,6.0
 Alabama,Chelsea,11386.0,747.0,0.0,274.0,0.0,326.0,9978.0,192.0,93.0
 Alabama,Cherokee,850.0,99.0,7.0,0.0,0.0,3.0,741.0,0.0,0.0
 Alabama,Chickasaw,6005.0,2472.0,6.0,0.0,0.0,284.0,3214.0,44.0,54.0
 Alabama,Childersburg,5105.0,1991.0,35.0,42.0,0.0,18.0,2996.0,0.0,41.0
 Alabama,Choccolocco,2279.0,125.0,10.0,0.0,0.0,31.0,2113.0,0.0,31.0
 Alabama,Chunchula,136.0,41.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0
 Alabama,Citronelle,3886.0,894.0,321.0,0.0,0.0,0.0,2648.0,0.0,23.0
 Alabama,Clanton,8715.0,1831.0,0.0,93.0,0.0,592.0,6103.0,183.0,96.0
 Alabama,Clay,9682.0,1961.0,0.0,135.0,0.0,98.0,7354.0,0.0,134.0
 Alabama,Clayhatchee,441.0,25.0,4.0,1.0,1.0,13.0,386.0,0.0,11.0
 Alabama,Clayton,2947.0,1752.0,28.0,6.0,0.0,78.0,1054.0,16.0,38.0
 Alabama,Cleveland,1206.0,7.0,0.0,3.0,0.0,291.0,902.0,51.0,3.0
 Alabama,Clio,856.0,387.0,0.0,0.0,0.0,119.0,350.0,62.0,0.0
 Alabama,Coaling,1808.0,133.0,0.0,0.0,0.0,76.0,1541.0,2.0,58.0
 Alabama,Coats Bend,1842.0,82.0,0.0,0.0,0.0,31.0,1726.0,0.0,29.0
 Alabama,Coffeeville,383.0,206.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0
 Alabama,Coker,819.0,0.0,2.0,0.0,0.0,16.0,801.0,16.0,0.0
 Alabama,Collinsville,2104.0,326.0,0.0,0.0,37.0,782.0,949.0,503.0,13.0
 Alabama,Colony,345.0,304.0,0.0,0.0,0.0,4.0,25.0,0.0,16.0
 Alabama,Columbia,680.0,111.0,0.0,1.0,0.0,0.0,544.0,0.0,24.0
 Alabama,Columbiana,4176.0,1103.0,9.0,5.0,0.0,49.0,2925.0,12.0,94.0
 Alabama,Concord,2044.0,0.0,0.0,0.0,0.0,0.0,2029.0,0.0,15.0
 Alabama,Coosada,1374.0,703.0,0.0,0.0,0.0,0.0,656.0,0.0,15.0
 Alabama,Cordova,2074.0,204.0,5.0,0.0,0.0,40.0,1797.0,30.0,28.0
 Alabama,Cottondale,3702.0,999.0,0.0,0.0,0.0,160.0,2300.0,133.0,122.0
 Alabama,Cottonwood,1438.0,433.0,3.0,0.0,0.0,9.0,975.0,5.0,22.0
 Alabama,County Line,187.0,0.0,0.0,2.0,0.0,0.0,185.0,0.0,0.0
 Alabama,Courtland,592.0,306.0,0.0,0.0,0.0,0.0,277.0,0.0,9.0
 Alabama,Centreville,2719.0,745.0,16.0,0.0,0.0,0.0,1949.0,0.0,9.0
 Alabama,Centre,3570.0,590.0,0.0,0.0,0.0,22.0,2895.0,0.0,63.0
 Alabama,Camp Hill,1051.0,847.0,0.0,0.0,0.0,24.0,163.0,17.0,0.0
 Alabama,Carbon Hill,1739.0,102.0,4.0,12.0,0.0,0.0,1531.0,0.0,90.0
 Alabama,West End-Cobb Town,3790.0,894.0,6.0,0.0,0.0,112.0,2753.0,107.0,25.0
 Alabama,West Jefferson,442.0,0.0,4.0,0.0,0.0,4.0,432.0,0.0,2.0
 Alabama,Westover,1239.0,40.0,0.0,18.0,0.0,88.0,1080.0,38.0,11.0
 Alabama,West Point,626.0,0.0,14.0,9.0,0.0,11.0,592.0,0.0,0.0
 Alabama,White Hall,832.0,802.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
 Alabama,Whatley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 Alabama,White Plains,908.0,0.0,0.0,0.0,0.0,0.0,908.0,0.0,0.0
 Alabama,Wetumpka,7406.0,1799.0,0.0,13.0,0.0,85.0,5344.0,0.0,185.0
 Alabama,York,2652.0,2263.0,0.0,0.0,0.0,5.0,368.0,0.0,21.0
 Alabama,Sterrett,575.0,0.0,41.0,0.0,0.0,0.0,534.0,0.0,0.0
 Alabama,Steele,945.0,0.0,9.0,0.0,0.0,21.0,912.0,21.0,3.0
 Alabama,Stapleton,1360.0,0.0,0.0,10.0,0.0,0.0,1350.0,0.0,0.0
 Alabama,Standing Rock,48.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0
 Alabama,Spruce Pine,146.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0
 Alabama,Cowarts,2071.0,214.0,0.0,18.0,0.0,107.0,1673.0,53.0,61.0
 Alabama,Yellow Bluff,186.0,184.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
 Alabama,Woodstock,1766.0,0.0,4.0,0.0,0.0,112.0,1633.0,0.0,17.0
 Alabama,Woodland,222.0,1.0,0.0,0.0,0.0,2.0,219.0,0.0,0.0
 Alabama,Whitesboro,2139.0,0.0,17.0,0.0,0.0,38.0,2084.0,38.0,0.0
 Alabama,Wilsonville,2163.0,218.0,17.0,0.0,0.0,43.0,1864.0,0.0,21.0
 Alabama,Wilton,584.0,179.0,0.0,0.0,0.0,10.0,387.0,0.0,8.0
 Alabama,Winfield,4345.0,218.0,0.0,17.0,0.0,89.0,4021.0,0.0,0.0
 Alabama,Center Point,16797.0,10785.0,4.0,6.0,0.0,659.0,5086.0,501.0,214.0
 Alabama,Cedar Bluff,2017.0,142.0,14.0,0.0,0.0,32.0,1805.0,6.0,24.0
 Alabama,Catherine,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 Alabama,Carrollton,922.0,423.0,0.0,0.0,0.0,65.0,414.0,0.0,20.0
 Alabama,Carolina,285.0,0.0,14.0,0.0,0.0,3.0,268.0,0.0,0.0
 Alabama,Carlton,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
 Alabama,Carlisle-Rockledge,2910.0,89.0,36.0,0.0,0.0,410.0,2375.0,0.0,0.0
 Alabama,Cardiff,30.0,5.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
 Alabama,Woodville,763.0,17.0,0.0,3.0,0.0,32.0,651.0,2.0,60.0
 Alabama,Creola,1842.0,160.0,20.0,7.0,0.0,18.0,1594.0,18.0,43.0
 Alabama,Coffee Springs,264.0,17.0,0.0,0.0,0.0,0.0,246.0,0.0,1.0
 Alabama,Tuscumbia,8537.0,1292.0,43.0,7.0,0.0,95.0,6614.0,0.0,581.0
 Alabama,Tuscaloosa,94865.0,40564.0,174.0,2478.0,67.0,3120.0,47667.0,428.0,879.0
 Alabama,Vernon,2202.0,319.0,0.0,0.0,0.0,52.0,1831.0,0.0,0.0
 Alabama,Tuskegee,9218.0,8771.0,10.0,43.0,0.0,134.0,250.0,10.0,98.0
 Alabama,Twin,415.0,0.0,0.0,0.0,0.0,4.0,407.0,2.0,6.0
 Alabama,Underwood-Petersville,3425.0,249.0,29.0,11.0,0.0,14.0,3122.0,0.0,0.0
 Alabama,Union,269.0,253.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
 Alabama,Union Grove,81.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0
 Alabama,Union Springs,3915.0,2850.0,0.0,13.0,0.0,470.0,582.0,0.0,0.0
 Alabama,Uniontown,2841.0,2490.0,0.0,17.0,0.0,0.0,334.0,0.0,0.0
 Alabama,Uriah,278.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,19.0
 Alabama,West Blocton,1359.0,244.0,19.0,0.0,0.0,58.0,1029.0,0.0,9.0
 Alabama,Weogufka,292.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0
 Alabama,Wedowee,714.0,184.0,0.0,0.0,0.0,17.0,514.0,8.0,4.0
 Alabama,Webb,1287.0,139.0,49.0,0.0,0.0,87.0,1052.0,32.0,9.0
 Alabama,Trussville,20351.0,1146.0,12.0,443.0,0.0,140.0,18140.0,70.0,436.0
 Alabama,Weaver,3072.0,404.0,11.0,70.0,0.0,86.0,2369.0,10.0,155.0
 Alabama,Waterloo,143.0,0.0,0.0,0.0,0.0,10.0,133.0,0.0,0.0
 Alabama,Warrior,3191.0,741.0,0.0,13.0,0.0,125.0,2309.0,0.0,3.0
 Alabama,Valley,9444.0,3528.0,0.0,244.0,0.0,20.0,5549.0,0.0,103.0
 Alabama,Valley Grande,3912.0,1433.0,0.0,18.0,0.0,0.0,2461.0,0.0,0.0
 Alabama,Valley Head,587.0,0.0,7.0,0.0,0.0,1.0,579.0,0.0,0.0
 Alabama,Walnut Grove,910.0,0.0,0.0,0.0,0.0,22.0,876.0,0.0,12.0
 Alabama,Vance,1302.0,37.0,2.0,0.0,0.0,86.0,1165.0,12.0,9.0
 Alabama,Waldo,246.0,103.0,0.0,0.0,0.0,2.0,141.0,0.0,0.0
 Alabama,Wadley,809.0,257.0,0.0,0.0,0.0,16.0,515.0,8.0,21.0
 Alabama,Vredenburgh,154.0,135.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
 Alabama,Vinegar Bend,214.0,164.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
 Alabama,Vincent,2032.0,552.0,6.0,0.0,0.0,0.0,1469.0,0.0,5.0
 Alabama,Vina,335.0,0.0,0.0,0.0,0.0,13.0,317.0,3.0,15.0
 Alabama,Vandiver,1020.0,38.0,0.0,0.0,0.0,15.0,967.0,0.0,15.0
 Alabama,Waverly,266.0,62.0,0.0,0.0,0.0,0.0,200.0,0.0,4.0
 Alabama,Troy,18696.0,7736.0,89.0,668.0,0.0,92.0,9990.0,0.0,141.0
 Alabama,Vestavia Hills,34116.0,1296.0,78.0,1642.0,0.0,905.0,30016.0,445.0,176.0
 Alabama,Triana,578.0,388.0,0.0,15.0,0.0,27.0,134.0,0.0,22.0
 Alabama,Springville,4174.0,0.0,0.0,0.0,0.0,0.0,4174.0,0.0,0.0
 Alabama,Stevenson,2194.0,312.0,0.0,44.0,0.0,86.0,1672.0,49.0,43.0
 Alabama,Stewartville,1956.0,43.0,7.0,0.0,0.0,0.0,1906.0,0.0,0.0
 Alabama,Stockton,748.0,126.0,12.0,0.0,0.0,0.0,610.0,0.0,0.0
