State,City,Population,Unemployment Count
 New Mexico,Highland Meadows,688.0,277.0
 New Mexico,High Rolls,558.0,326.0
 New Mexico,Hillsboro,110.0,0.0
 New Mexico,Hobbs,36191.0,9651.0
 New Mexico,Holloman AFB,4112.0,466.0
 New Mexico,Homestead,52.0,52.0
 New Mexico,Hope village,98.0,53.0
 New Mexico,Hot Springs Landing,150.0,150.0
 New Mexico,House village,38.0,15.0
 New Mexico,Hurley,1275.0,671.0
 New Mexico,Indian Hills,1374.0,523.0
 New Mexico,Isleta Village Proper,509.0,240.0
 New Mexico,Jacona,449.0,124.0
 New Mexico,Jaconita,476.0,74.0
 New Mexico,Jal,2161.0,685.0
 New Mexico,Jemez Pueblo,1969.0,667.0
 New Mexico,Jemez Springs village,272.0,131.0
 New Mexico,Keeler Farm,1823.0,642.0
 New Mexico,Seboyeta,108.0,30.0
 New Mexico,Sedillo,851.0,204.0
 New Mexico,Sena,157.0,75.0
 New Mexico,Sheep Springs,215.0,89.0
 New Mexico,Shiprock,8496.0,2818.0
 New Mexico,Silver City,10184.0,3677.0
 New Mexico,Tse Bonito,207.0,45.0
 New Mexico,Hachita,57.0,45.0
 New Mexico,Tucumcari,5157.0,2545.0
 New Mexico,Twin Forks,101.0,101.0
 New Mexico,Berino,1775.0,431.0
 New Mexico,Bent,123.0,123.0
 New Mexico,Belen,7209.0,2717.0
 New Mexico,Beclabito,267.0,124.0
 New Mexico,Bayard,2490.0,934.0
 New Mexico,Aztec,6501.0,1774.0
 New Mexico,Atoka,727.0,299.0
 New Mexico,Artesia,11641.0,3386.0
 New Mexico,Arroyo Seco,888.0,460.0
 New Mexico,Arroyo Hondo,334.0,121.0
 New Mexico,Arrey,312.0,140.0
 New Mexico,Arenas Valley,1524.0,435.0
 New Mexico,Aragon,9.0,9.0
 New Mexico,Bernalillo,8522.0,3194.0
 New Mexico,Apache Creek,21.0,21.0
 New Mexico,Anton Chico,39.0,39.0
 New Mexico,Anthony,9429.0,2284.0
 New Mexico,Animas,167.0,43.0
 New Mexico,Angel Fire village,960.0,343.0
 New Mexico,Algodones,932.0,379.0
 New Mexico,Alcalde,210.0,55.0
 New Mexico,Albuquerque,556092.0,155960.0
 New Mexico,Alamogordo,31198.0,10390.0
 New Mexico,Alamo,607.0,355.0
 New Mexico,Alamillo,106.0,52.0
 New Mexico,Agua Fria,2857.0,740.0
 New Mexico,Adelino,841.0,398.0
 New Mexico,Acomita Lake,375.0,150.0
 New Mexico,Anzac Village,129.0,16.0
 New Mexico,Bibo,173.0,20.0
 New Mexico,Black Rock,1613.0,308.0
 New Mexico,Blanco,200.0,85.0
 New Mexico,Twin Lakes,908.0,496.0
 New Mexico,Tyrone,545.0,111.0
 New Mexico,University Park,3276.0,1329.0
 New Mexico,Upper Fruitland,1660.0,591.0
 New Mexico,Ute Park,100.0,100.0
 New Mexico,Vadito,300.0,130.0
 New Mexico,Vado,2681.0,772.0
 New Mexico,Valencia,2295.0,1077.0
 New Mexico,Vaughn,437.0,254.0
 New Mexico,Veguita,108.0,49.0
 New Mexico,Velarde,409.0,21.0
 New Mexico,Ventura,183.0,118.0
 New Mexico,Villanueva,133.0,60.0
 New Mexico,Virden village,172.0,72.0
 New Mexico,Wagon Mound village,649.0,416.0
 New Mexico,Waterflow,1784.0,466.0
 New Mexico,Watrous,0.0,0.0
 New Mexico,Weed,46.0,32.0
 New Mexico,West Hammond,2867.0,735.0
 New Mexico,White Rock,5927.0,1914.0
 New Mexico,White Sands,1567.0,179.0
 New Mexico,Whites City,164.0,0.0
 New Mexico,White Signal,235.0,115.0
 New Mexico,Willard village,230.0,104.0
 New Mexico,Bosque Farms village,3864.0,1277.0
 New Mexico,Boles Acres,2053.0,826.0
 New Mexico,Bluewater Village,350.0,176.0
 New Mexico,Bluewater Acres,347.0,216.0
 New Mexico,Bloomfield,7735.0,1824.0
 New Mexico,Tularosa village,2914.0,1161.0
 New Mexico,Santa Teresa,4710.0,1321.0
 New Mexico,Corrales village,8455.0,3147.0
 New Mexico,Grenville village,28.0,2.0
 New Mexico,Grady village,84.0,25.0
 New Mexico,Golden,38.0,15.0
 New Mexico,Glorieta,549.0,252.0
 New Mexico,Glenwood,0.0,0.0
 New Mexico,Ensenada,161.0,53.0
 New Mexico,Escondida,23.0,0.0
 New Mexico,Escudilla Bonita,31.0,10.0
 New Mexico,Glen Acres,276.0,96.0
 New Mexico,Espa?ola,10168.0,3341.0
 New Mexico,Estancia,1804.0,1240.0
 New Mexico,Grants,9243.0,3203.0
 New Mexico,Gila,318.0,103.0
 New Mexico,Gallup,22467.0,6288.0
 New Mexico,Gallina,268.0,87.0
 New Mexico,Galisteo,194.0,54.0
 New Mexico,Eunice,3060.0,803.0
 New Mexico,Fairacres,1030.0,307.0
 New Mexico,Farmington,44865.0,12656.0
 New Mexico,Faywood,113.0,94.0
 New Mexico,Fence Lake,0.0,0.0
 New Mexico,Flora Vista,2040.0,647.0
 New Mexico,Floyd village,121.0,31.0
 New Mexico,Garfield,50.0,30.0
 New Mexico,Folsom village,41.0,17.0
 New Mexico,Fort Sumner village,1251.0,724.0
 New Mexico,Eldorado at Santa Fe,6486.0,2289.0
 New Mexico,Edgewood,3773.0,1209.0
 New Mexico,Edith Endave,328.0,71.0
 New Mexico,El Cerro,2965.0,1295.0
 New Mexico,El Cerro Mission,4547.0,1351.0
 New Mexico,El Duende,972.0,131.0
 New Mexico,Elephant Butte,1393.0,706.0
 New Mexico,Elida,190.0,72.0
 New Mexico,East Pecos,569.0,96.0
 New Mexico,El Rancho,1219.0,367.0
 New Mexico,El Valle de Arroyo Seco,1291.0,437.0
 New Mexico,Encinal,111.0,57.0
 New Mexico,Encino village,36.0,21.0
 New Mexico,Seama,366.0,106.0
 New Mexico,Sausal,1322.0,281.0
 New Mexico,San Ysidro village,177.0,87.0
 New Mexico,San Ysidro,2432.0,1151.0
 New Mexico,El Rito,1051.0,506.0
 New Mexico,Eagle Nest village,264.0,86.0
 New York,Lake Placid village,2539.0,571.0
 New York,Lake Katrine,2322.0,1131.0
 New York,Lake Mohegan,5663.0,1549.0
 New York,Lake Luzerne,1252.0,407.0
 New York,Lakeland,2747.0,907.0
 New York,Lake Erie Beach,4228.0,1197.0
 New York,Lake Grove village,11262.0,3168.0
 New York,Lake George village,851.0,231.0
 New York,Brentwood,61374.0,14147.0
 New York,Kennedy,504.0,162.0
 New York,Lake Carmel,8294.0,1943.0
 New York,La Fargeville,560.0,240.0
 New York,Lacona village,682.0,204.0
 New York,Lackawanna,18019.0,5530.0
 New York,Windsor village,1030.0,295.0
 New York,Kysorville,156.0,38.0
 New York,Kiryas Joel village,21749.0,4949.0
 New York,Kingston,23625.0,6848.0
 New York,Kings Point village,5071.0,1870.0
 New York,Kings Park,17823.0,5353.0
 New York,Kinderhook village,1389.0,474.0
 New York,Keuka Park,875.0,436.0
 New York,Kerhonkson,2247.0,597.0
 New York,Lake Ronkonkoma,19943.0,5032.0
 New York,Winthrop,371.0,188.0
 New York,Keeseville village,1776.0,582.0
 New York,Kenmore village,15271.0,4012.0
 New York,Kensington village,1113.0,400.0
 New York,Lake Success village,3027.0,1308.0
 New York,Lakeview,6569.0,1761.0
 New York,Lakeville,1055.0,246.0
 New York,Brighton,36929.0,11417.0
 New York,Brightwaters village,3102.0,676.0
 New York,Brinckerhoff,2602.0,604.0
 New York,Broadalbin village,1550.0,345.0
 New York,Brockport village,8428.0,3609.0
 New York,Brocton village,1518.0,456.0
 New York,Bridgewater,612.0,135.0
 New York,Bronxville village,6409.0,1741.0
 New York,Brookville village,3546.0,1352.0
 New York,Brownville village,958.0,241.0
 New York,Brushton village,578.0,211.0
 New York,Buchanan village,2218.0,535.0
 New York,Buffalo,259517.0,84304.0
 New York,Wheatley Heights,5220.0,1498.0
 New York,Brookhaven,3138.0,1053.0
 New York,Bridgeport,1668.0,495.0
 New York,Bridgehampton,1274.0,463.0
 New York,Briarcliff Manor village,7739.0,2659.0
 New York,Breesport,738.0,158.0
 New York,Brasher Falls,452.0,142.0
 New York,Boonville village,2067.0,767.0
 New York,Bolton Landing,416.0,120.0
 New York,Bolivar village,1123.0,349.0
 New York,Bohemia,9977.0,2734.0
 New York,Blue Point,4725.0,988.0
 New York,Bloomville,186.0,58.0
 New York,Brewster village,2212.0,438.0
 New York,Bloomfield village,1550.0,344.0
 New York,Blodgett Mills,321.0,77.0
 New York,Bliss,613.0,128.0
 New York,Blauvelt,5394.0,1508.0
 New York,Blasdell village,2579.0,582.0
 New York,Brewster Hill,1378.0,274.0
 New York,Whitehall village,2769.0,930.0
 New York,White Plains,57790.0,14415.0
 New York,Whitesboro village,3731.0,1149.0
 New York,Whitney Point village,1004.0,265.0
 New York,Liberty village,4241.0,1357.0
 New York,Lewiston village,2598.0,778.0
 New York,Levittown,51593.0,13784.0
 New York,Le Roy village,4333.0,980.0
 New York,Leicester village,444.0,115.0
 New York,Leeds,480.0,61.0
 New York,Lawrence village,6529.0,1966.0
 New York,Laurens village,233.0,64.0
 New York,Laurel Hollow village,1835.0,590.0
 New York,Laurel,1250.0,470.0
 New York,Lattingtown village,1542.0,511.0
 New York,Larchmont village,6005.0,1068.0
 New York,Lansing village,3629.0,849.0
 New York,Lancaster village,10300.0,2424.0
 New York,Lakewood village,2951.0,962.0
 New York,Lido Beach,2600.0,831.0
 New York,Brewerton,4414.0,934.0
 New York,Lima village,2433.0,703.0
 New York,Limestone,330.0,83.0
 New York,Williamson,2324.0,782.0
 New York,Williamsville village,5269.0,1605.0
 New York,Williston Park village,7322.0,1987.0
 New York,Willsboro,891.0,327.0
 New York,Wilmington,1055.0,252.0
 New York,Wilson village,1163.0,430.0
 New York,Windham,312.0,194.0
 New York,Liverpool village,2230.0,664.0
 New York,Little Valley village,1276.0,407.0
 New York,Little Falls,4878.0,1731.0
 New York,Lisle village,257.0,99.0
 New York,Linwood,64.0,22.0
 New York,Lindenhurst village,27310.0,7307.0
 New York,Lincoln Park,2082.0,722.0
 New York,Lincolndale,1537.0,280.0
 New York,Lime Lake,661.0,304.0
 New York,Bloomingburg village,471.0,161.0
 New York,Chatham village,1381.0,500.0
 New York,Woodbury village,10873.0,2427.0
 New York,Canandaigua,10499.0,3083.0
 New York,Canaseraga village,600.0,209.0
 New York,Canastota village,4707.0,1208.0
 New York,Candor village,677.0,161.0
 New York,Canisteo village,2298.0,745.0
 New York,Canton village,6665.0,3662.0
 New York,Cape Vincent village,645.0,213.0
 New York,Carle Place,5152.0,1293.0
 New York,Carmel Hamlet,6542.0,2357.0
 New York,Caroga Lake,496.0,204.0
 New York,Carthage village,3682.0,901.0
 New York,Cassadaga village,709.0,247.0
 New York,Castile village,922.0,264.0
 New York,Castleton-on-Hudson village,1322.0,364.0
 New York,Castorland village,376.0,111.0
 New York,Cato village,655.0,157.0
 New York,Catskill village,3952.0,1111.0
 New York,Cattaraugus village,1035.0,368.0
 New York,Cayuga village,545.0,210.0
 New York,Cayuga Heights village,3789.0,1548.0
 New York,Cazenovia village,2815.0,1457.0
 New York,Cedarhurst village,6655.0,1664.0
 New York,Celoron village,1183.0,351.0
 New York,Centereach,32649.0,8385.0
 New York,Center Moriches,8418.0,2469.0
 New York,Centerport,5447.0,1371.0
 New York,Central Bridge,282.0,147.0
 New York,Canajoharie village,2195.0,743.0
 New York,Campbell,630.0,154.0
 New York,Camillus village,1242.0,338.0
 New York,Camden village,2491.0,901.0
 New York,Jamestown West,2267.0,861.0
 New York,Jefferson Heights,1116.0,519.0
 New York,Jefferson Valley-Yorktown,14923.0,4384.0
 New York,Jeffersonville village,387.0,92.0
 New York,Jericho,13746.0,4018.0
 New York,Johnson City village,14903.0,4707.0
 New York,Johnstown,8500.0,2461.0
 New York,Jordan village,1495.0,377.0
 New York,Kaser village,4998.0,884.0
 New York,Katonah,2196.0,604.0
 New York,Clarkson,4325.0,1118.0
 New York,Clark Mills,2139.0,589.0
 New York,Clarence Center,2151.0,463.0
 New York,Central Islip,34960.0,9145.0
 New York,Clarence,3164.0,1033.0
 New York,Chittenango village,4992.0,1268.0
 New York,Chestnut Ridge village,8090.0,2024.0
 New York,Wolcott village,1723.0,539.0
 New York,Burdett village,364.0,110.0
 New York,Burke village,169.0,52.0
 New York,Busti,477.0,137.0
 New York,Byersville,131.0,44.0
 New York,Cairo,1325.0,725.0
 New York,Calcium,4102.0,929.0
 New York,Caledonia village,2137.0,539.0
 New York,Callicoon,172.0,35.0
 New York,Calverton,6380.0,2755.0
 New York,Cambridge village,1715.0,549.0
 New York,Churchville village,1981.0,490.0
 New York,Central Square village,1945.0,703.0
 New York,Centre Island village,454.0,149.0
 New York,Chadwicks,1757.0,547.0
 New York,Belfast,907.0,288.0
 New York,Bellerose village,1132.0,324.0
 New York,Bellerose Terrace,2004.0,504.0
 New York,Belle Terre village,783.0,219.0
 New York,Belleville,474.0,75.0
 New York,Bellmore,15871.0,4337.0
 New York,Bellport village,2059.0,799.0
 New York,Belmont village,1010.0,303.0
 New York,Bemus Point village,192.0,95.0
 New York,Bergen village,1312.0,297.0
 New York,Bethpage,16315.0,4952.0
 New York,Big Flats,5303.0,1587.0
 New York,Billington Heights,1653.0,496.0
 New York,Bedford Hills,3271.0,626.0
 New York,Binghamton,46495.0,17699.0
 New York,Black River village,1381.0,398.0
 New York,Yonkers,199435.0,61019.0
 New York,Yaphank,5958.0,2202.0
 New York,Wyoming village,381.0,124.0
 New York,Wynantskill,3036.0,712.0
 New York,Wyandanch,11558.0,2848.0
 New York,Wurtsboro village,1131.0,327.0
 New York,Worcester,973.0,441.0
 New York,Woodsville,62.0,20.0
 New York,Woodstock,1766.0,666.0
 New York,Woodsburgh village,740.0,182.0
 New York,Woodridge village,732.0,221.0
 New York,Woodmere,17217.0,4559.0
 New York,Binghamton University,6084.0,4404.0
 New York,Woodbury,8473.0,3256.0
 New York,Bedford,2044.0,576.0
 New York,Beacon,14375.0,4494.0
 New York,Champlain village,1139.0,306.0
 New York,Chappaqua,1287.0,379.0
 New York,Chateaugay village,626.0,255.0
 New York,Chaumont village,796.0,242.0
 New York,Chautauqua,594.0,414.0
 New York,Chazy,448.0,180.0
 New York,Cheektowaga,74905.0,22685.0
 New York,Chenango Bridge,2795.0,748.0
 New York,Cherry Creek village,447.0,123.0
 New York,Cherry Valley village,562.0,165.0
 New York,Chester village,3928.0,1155.0
 New York,Chestertown,764.0,189.0
 New York,Zena,1385.0,347.0
 New York,Beaver Dam Lake,1780.0,495.0
 New York,Youngstown village,1967.0,637.0
 New York,Yorktown Heights,1964.0,453.0
 New York,Yorkshire,1093.0,525.0
 New York,York Hamlet,459.0,71.0
 New York,Barneveld village,221.0,61.0
 New York,Barnum Island,2226.0,730.0
 New York,Batavia,15188.0,4751.0
 New York,Bath village,5720.0,2024.0
 New York,Baxter Estates village,816.0,185.0
 New York,Bay Park,1856.0,536.0
 New York,Bayport,8305.0,2661.0
 New York,Bay Shore,29670.0,6961.0
 New York,Bayville village,6724.0,2147.0
 New York,Baywood,7249.0,1912.0
 New York,Yorkville village,2642.0,616.0
 New York,Witherbee,333.0,105.0
 New York,South Glens Falls village,3586.0,892.0
 New York,West Valley,468.0,141.0
 New York,Millerton village,866.0,248.0
 New York,Miller Place,11312.0,2656.0
 New York,Millbrook village,1542.0,435.0
 New York,Milford village,396.0,126.0
 New York,Middleville village,533.0,153.0
 New York,Middletown,27828.0,7364.0
 New York,Mill Neck village,994.0,359.0
 New York,Middleport village,1788.0,582.0
 New York,Middleburgh village,1448.0,478.0
 New York,Rodman,215.0,70.0
 New York,Rome,32916.0,11991.0
 New York,Romulus,524.0,169.0
 New York,Ronkonkoma,18634.0,4735.0
 New York,Roosevelt,16645.0,3671.0
 New York,Middle Island,9949.0,3173.0
 New York,Roscoe,564.0,142.0
 New York,Millport village,355.0,116.0
 New York,Milton CDP (Ulster County),1521.0,486.0
 New York,Mooers,293.0,205.0
 New York,Montrose,2659.0,732.0
 New York,Montour Falls village,1821.0,802.0
 New York,Monticello village,6685.0,2359.0
 New York,Montgomery village,4311.0,1256.0
 New York,Montebello village,4616.0,1155.0
 New York,Milton CDP (Saratoga County),3536.0,838.0
 New York,Montauk,3495.0,1359.0
 New York,Monroe village,8532.0,1878.0
 New York,Mohawk village,2571.0,810.0
 New York,Minoa village,3514.0,752.0
 New York,Mineville,1273.0,458.0
 New York,Minetto,933.0,310.0
 New York,Mineola village,18980.0,4797.0
 New York,Monsey,21001.0,5566.0
 New York,Moravia village,1521.0,482.0
 New York,Rosendale Hamlet,1453.0,358.0
 New York,Roslyn Estates village,1159.0,355.0
 New York,St. Regis Falls,383.0,125.0
 New York,Salamanca,5686.0,1746.0
 New York,Salem village,698.0,225.0
 New York,Salisbury,12467.0,3283.0
 New York,Salisbury Mills,308.0,101.0
 New York,Saltaire village,46.0,13.0
 New York,St. Johnsville village,1789.0,592.0
 New York,Salt Point,195.0,52.0
 New York,Sand Ridge,663.0,311.0
 New York,Sands Point village,2715.0,901.0
 New York,Sandy Creek village,875.0,271.0
 New York,Saranac Lake village,5727.0,1806.0
 New York,Saratoga Springs,27244.0,8595.0
 New York,Saugerties village,3940.0,1058.0
 New York,Sanborn,1361.0,418.0
 New York,Roslyn village,2779.0,1068.0
 New York,St. James,13536.0,4298.0
 New York,Sag Harbor village,2075.0,632.0
 New York,Roslyn Harbor village,952.0,318.0
 New York,Roslyn Heights,6969.0,2065.0
 New York,Rotterdam,20949.0,5723.0
 New York,Round Lake village,693.0,185.0
 New York,Rouses Point village,2126.0,691.0
 New York,Rushford,327.0,85.0
 New York,St. Bonaventure,2052.0,1237.0
 New York,Rushville village,679.0,195.0
 New York,Rye,15944.0,4755.0
 New York,Rye Brook village,9510.0,2861.0
 New York,Sackets Harbor village,1495.0,406.0
 New York,Saddle Rock village,904.0,353.0
 New York,Saddle Rock Estates,343.0,123.0
 New York,Sagaponack village,208.0,85.0
 New York,Russell Gardens village,878.0,248.0
 New York,Saugerties South,2119.0,607.0
 New York,Moriches,2703.0,802.0
 New York,Morrisonville,1444.0,493.0
 New York,Rhinebeck village,2629.0,1010.0
 New York,Rhinecliff,290.0,134.0
 New York,Richburg village,615.0,162.0
 New York,Richfield Springs village,1229.0,395.0
 New York,Richmondville village,918.0,320.0
 New York,Richville village,363.0,109.0
 New York,Retsof,214.0,45.0
 New York,Ridge,12835.0,4897.0
 New York,Ripley,966.0,335.0
 New York,Riverhead,14258.0,4817.0
 New York,Riverside village,589.0,170.0
 New York,Riverside,4912.0,4086.0
 New York,Rochester,210745.0,63130.0
 New York,Rock Hill,1497.0,504.0
 New York,Rifton,609.0,104.0
 New York,Rockville Centre village,24155.0,6618.0
 New York,Rensselaer Falls village,403.0,80.0
 New York,Remsenburg-Speonk,1867.0,532.0
 New York,Pultneyville,458.0,126.0
 New York,Putnam Lake,3877.0,1000.0
 New York,Quiogue,640.0,162.0
 New York,Quogue village,854.0,361.0
 New York,Randolph,1179.0,346.0
 New York,Ransomville,1668.0,439.0
 New York,Rensselaer,9502.0,2431.0
 New York,Rapids,1653.0,314.0
 New York,Red Creek village,646.0,192.0
 New York,Redford,528.0,54.0
 New York,Red Hook village,1715.0,520.0
 New York,Red Oaks Mill,3671.0,952.0
 New York,Redwood,584.0,113.0
 New York,Remsen village,506.0,163.0
 New York,Ravena village,3289.0,924.0
 New York,Morris village,396.0,153.0
 New York,Rocky Point,13593.0,2819.0
 New York,New Hartford village,1813.0,513.0
 New York,Nanuet,18678.0,4781.0
 New York,Myers Corner,6867.0,1716.0
 New York,Muttontown village,3626.0,1247.0
 New York,Munsons Corners,2387.0,1085.0
 New York,Munsey Park village,2715.0,866.0
 New York,Munnsville village,498.0,126.0
 New York,Napanoch,1096.0,319.0
 New York,Mount Vernon,68221.0,17325.0
 New York,Mount Morris village,2505.0,723.0
 New York,Mount Kisco village,11060.0,2289.0
 New York,Mount Ivy,7090.0,1218.0
 New York,Mountain Lodge Park,1639.0,252.0
 New York,Morrisville village,1938.0,1269.0
 New York,Morristown village,431.0,125.0
 New York,Mount Sinai,12451.0,3635.0
 New York,New Hempstead village,5265.0,1269.0
 New York,Napeague,211.0,59.0
 New York,Narrowsburg,382.0,155.0
 New York,Newfield Hamlet,699.0,253.0
 New York,Newfane,3769.0,1279.0
 New York,New City,33722.0,9882.0
 New York,New Cassel,13903.0,3168.0
 New York,Newburgh,28495.0,6894.0
 New York,New Berlin village,1170.0,498.0
 New York,Naples village,990.0,360.0
 New York,Newark Valley village,1188.0,343.0
 New York,Nesconset,13876.0,3621.0
 New York,Nelsonville village,805.0,162.0
 New York,Nelliston village,535.0,201.0
 New York,Nedrow,2176.0,597.0
 New York,Natural Bridge,776.0,157.0
 New York,Nassau village,1077.0,285.0
 New York,Newark village,8965.0,3013.0
 New York,Savannah,405.0,132.0
 New York,Savona village,809.0,230.0
 New York,Sayville,16621.0,4756.0
 New York,Elmira Heights village,3945.0,1012.0
 New York,Elmira,28817.0,11596.0
 New York,Elma Center,2639.0,1042.0
 New York,Sharon Springs village,614.0,201.0
 New York,Shelter Island,1313.0,326.0
 New York,Shelter Island Heights,1493.0,595.0
 New York,Elmont,37388.0,9258.0
 New York,Shenorock,1874.0,307.0
 New York,Sherman village,681.0,223.0
 New York,Sherrill,3073.0,1008.0
 New York,Shinnecock Hills,2152.0,827.0
 New York,Shirley,25691.0,6819.0
 New York,Shokan,1111.0,407.0
 New York,Shoreham village,432.0,168.0
 New York,Sherburne village,1359.0,489.0
 New York,Shortsville village,1385.0,380.0
 New York,Elmsford village,4765.0,1111.0
 New York,Endicott village,13143.0,4077.0
 New York,Hyde Park,2192.0,512.0
 New York,Ilion village,8066.0,2346.0
 New York,Interlaken village,703.0,190.0
 New York,Inwood,10052.0,2537.0
 New York,Irondequoit,51337.0,15039.0
 New York,Irvington village,6540.0,1525.0
 New York,Elwood,10941.0,3044.0
 New York,Islandia village,3370.0,912.0
 New York,Islip,18433.0,4846.0
 New York,West Winfield village,820.0,269.0
 New York,Ithaca,30565.0,14998.0
 New York,Jamesport,1355.0,622.0
 New York,Jamestown,30546.0,9844.0
 New York,Endwell,11445.0,3389.0
 New York,Island Park village,4694.0,1309.0
 New York,Hurley,3452.0,906.0
 New York,Shrub Oak,1997.0,780.0
 New York,Silver Creek village,2598.0,720.0
 New York,South Fallsburg,3571.0,793.0
 New York,South Farmingdale,15130.0,3950.0
 New York,South Floral Park village,2058.0,459.0
 New York,Ellisburg village,256.0,66.0
 New York,South Hempstead,3152.0,738.0
 New York,South Hill,6501.0,3083.0
 New York,South Dayton village,756.0,189.0
 New York,South Huntington,9724.0,3151.0
 New York,South Lockport,7788.0,2415.0
 New York,South Nyack village,3549.0,962.0
 New York,Southold,6295.0,2287.0
 New York,Southport,7001.0,2732.0
 New York,South Valley Stream,6588.0,1557.0
 New York,Spackenkill,4122.0,1008.0
 New York,South Lima,252.0,135.0
 New York,Sidney village,4146.0,1289.0
 New York,South Corning village,1060.0,317.0
 New York,Southampton village,3193.0,1272.0
 New York,Silver Springs village,951.0,272.0
 New York,Sinclairville village,644.0,165.0
 New York,Skaneateles village,2553.0,874.0
 New York,Sleepy Hollow village,10074.0,2862.0
 New York,Sloan village,3624.0,956.0
 New York,Sloatsburg village,3106.0,676.0
 New York,South Blooming Grove village,3214.0,876.0
 New York,Smallwood,269.0,72.0
 New York,Smithville Flats,480.0,158.0
 New York,Smyrna village,236.0,87.0
 New York,Sodus village,2374.0,729.0
 New York,Sodus Point village,981.0,334.0
 New York,Solvay village,6490.0,1725.0
 New York,Sound Beach,8071.0,1493.0
 New York,Smithtown,25974.0,7573.0
 New York,Huntington Station,34088.0,7561.0
 New York,Huntington Bay village,1509.0,493.0
 New York,Huntington,17917.0,4775.0
