State,City,Population,Never Married,Married,Divorced,Separated,Widowed
 Alabama,Morris,1737.0,266.0,890.0,139.0,13.0,88.0
 Alabama,Mooresville,78.0,8.0,48.0,5.0,0.0,4.0
 Alabama,Moores Mill,6591.0,1339.0,2652.0,757.0,166.0,355.0
 Alabama,Moody,12292.0,2070.0,6052.0,1161.0,220.0,581.0
 Alabama,Montgomery,202967.0,65288.0,60393.0,20221.0,5036.0,10266.0
 Alabama,Montevallo,6549.0,2833.0,1964.0,523.0,115.0,325.0
 Alabama,Monroeville,6265.0,1834.0,1893.0,596.0,132.0,448.0
 Alabama,Mobile,194669.0,61001.0,58660.0,20835.0,5375.0,11880.0
 Alabama,Minor,1334.0,297.0,547.0,56.0,28.0,131.0
 Alabama,Millry,565.0,168.0,226.0,68.0,19.0,30.0
 Alabama,Millport,1070.0,230.0,460.0,74.0,0.0,136.0
 Alabama,Millerville,216.0,0.0,86.0,25.0,8.0,38.0
 Alabama,Millbrook,14983.0,3400.0,6248.0,1204.0,250.0,889.0
 Alabama,Mignon,1088.0,149.0,577.0,64.0,51.0,20.0
 Alabama,Midway,583.0,278.0,68.0,39.0,14.0,30.0
 Alabama,Midland City,2151.0,498.0,729.0,199.0,73.0,116.0
 Alabama,Midfield,5284.0,1761.0,1575.0,497.0,107.0,260.0
 Alabama,Meridianville,6270.0,1233.0,3095.0,565.0,140.0,167.0
 Alabama,Mentone,390.0,33.0,188.0,55.0,2.0,68.0
 Alabama,Memphis,38.0,2.0,24.0,0.0,2.0,8.0
 Alabama,Lisman,613.0,167.0,138.0,59.0,27.0,65.0
 Alabama,Huguley,2373.0,476.0,924.0,322.0,136.0,180.0
 Alabama,Lipscomb,2275.0,664.0,660.0,304.0,68.0,131.0
 Alabama,Linden,2123.0,464.0,721.0,201.0,90.0,276.0
 Alabama,Ardmore,1419.0,270.0,475.0,216.0,32.0,130.0
 Alabama,Argo,4146.0,562.0,2044.0,611.0,150.0,75.0
 Alabama,Lakeview,133.0,38.0,56.0,11.0,0.0,3.0
 Alabama,La Fayette,2989.0,1073.0,709.0,336.0,67.0,271.0
 Alabama,Ladonia,2840.0,477.0,1046.0,457.0,35.0,149.0
 Alabama,Kinston,563.0,120.0,184.0,61.0,19.0,42.0
 Alabama,Kinsey,2275.0,553.0,812.0,243.0,90.0,83.0
 Alabama,Kimberly,2799.0,514.0,1363.0,184.0,18.0,114.0
 Alabama,Killen,1177.0,182.0,588.0,110.0,15.0,53.0
 Alabama,Kennedy,412.0,46.0,223.0,20.0,22.0,48.0
 Alabama,Kellyton,248.0,40.0,87.0,37.0,4.0,22.0
 Alabama,Arab,8282.0,1599.0,3460.0,1034.0,176.0,563.0
 Alabama,Kansas,186.0,46.0,73.0,17.0,15.0,10.0
 Alabama,Jemison,2627.0,338.0,1029.0,212.0,136.0,219.0
 Alabama,Jasper,14186.0,2898.0,5645.0,1588.0,336.0,891.0
 Alabama,Jacksonville,12372.0,5256.0,3321.0,1197.0,171.0,582.0
 Alabama,Jacksons' Gap,932.0,212.0,420.0,93.0,27.0,38.0
 Alabama,Jackson,5055.0,1336.0,1750.0,337.0,240.0,318.0
 Alabama,Ivalee,690.0,120.0,422.0,12.0,10.0,22.0
 Alabama,Irondale,12398.0,3217.0,4649.0,1797.0,279.0,579.0
 Alabama,Indian Springs Village,2505.0,440.0,1358.0,192.0,37.0,155.0
 Alabama,Ider,887.0,169.0,404.0,70.0,10.0,89.0
 Alabama,Hytop,422.0,53.0,186.0,50.0,5.0,28.0
 Alabama,Hurtsboro,487.0,127.0,128.0,47.0,44.0,39.0
 Alabama,Joppa,263.0,0.0,149.0,0.0,0.0,114.0
 Alabama,Anniston,22626.0,6086.0,7027.0,2582.0,951.0,2109.0
 Alabama,Anderson,253.0,61.0,107.0,34.0,3.0,25.0
 Alabama,Andalusia,9058.0,2158.0,3041.0,1063.0,216.0,850.0
 Alabama,Lincoln,6391.0,1137.0,2811.0,917.0,232.0,256.0
 Alabama,Lillian,1256.0,153.0,638.0,94.0,34.0,15.0
 Alabama,Libertyville,146.0,17.0,84.0,18.0,0.0,8.0
 Alabama,Lexington,667.0,82.0,328.0,71.0,10.0,47.0
 Alabama,Level Plains,2181.0,473.0,1010.0,183.0,8.0,98.0
 Alabama,Lester,143.0,35.0,69.0,9.0,4.0,8.0
 Alabama,Leroy,779.0,146.0,446.0,71.0,16.0,11.0
 Alabama,Leighton,859.0,264.0,235.0,113.0,42.0,73.0
 Alabama,Leesburg,1055.0,167.0,511.0,110.0,15.0,55.0
 Alabama,Leeds,11881.0,2172.0,5265.0,1101.0,177.0,672.0
 Alabama,Langston,211.0,42.0,119.0,12.0,6.0,16.0
 Alabama,Lanett,6457.0,1923.0,1618.0,761.0,236.0,572.0
 Alabama,Lake View,2417.0,560.0,1196.0,164.0,10.0,72.0
 Alabama,Abanda,52.0,0.0,0.0,0.0,0.0,52.0
 Alabama,Abbeville,2646.0,596.0,939.0,308.0,71.0,320.0
 Alabama,Adamsville,4454.0,1180.0,1784.0,409.0,70.0,302.0
 Alabama,Addison,682.0,97.0,289.0,121.0,26.0,41.0
 Alabama,Akron,293.0,123.0,61.0,26.0,17.0,38.0
 Alabama,Alabaster,31905.0,6388.0,14102.0,2441.0,441.0,1256.0
 Alabama,Albertville,21406.0,4540.0,7783.0,1957.0,304.0,1410.0
 Alabama,Alexander City,14787.0,3474.0,5227.0,1648.0,258.0,1054.0
 Alabama,Alexandria,3912.0,507.0,2016.0,388.0,0.0,138.0
 Alabama,Aliceville,3727.0,1275.0,779.0,290.0,165.0,370.0
 Alabama,Allgood,803.0,162.0,418.0,57.0,5.0,20.0
 Alabama,Altoona,808.0,159.0,327.0,90.0,32.0,68.0
 Alabama,Lineville,2549.0,518.0,911.0,219.0,41.0,253.0
 Alabama,Spring Garden,179.0,40.0,102.0,0.0,12.0,0.0
 Alabama,Ethelsville,99.0,31.0,34.0,8.0,5.0,4.0
 Alabama,Castleberry,543.0,129.0,193.0,57.0,58.0,50.0
 Alabama,Chatom,1006.0,251.0,401.0,119.0,17.0,137.0
 Alabama,Chelsea,11386.0,1609.0,5696.0,817.0,36.0,182.0
 Alabama,Cherokee,850.0,126.0,371.0,99.0,9.0,73.0
 Alabama,Chickasaw,6005.0,1724.0,1505.0,737.0,176.0,339.0
 Alabama,Childersburg,5105.0,1102.0,1676.0,741.0,81.0,322.0
 Alabama,Choccolocco,2279.0,227.0,1226.0,210.0,36.0,112.0
 Alabama,Chunchula,136.0,0.0,95.0,41.0,0.0,0.0
 Alabama,Citronelle,3886.0,936.0,1737.0,353.0,53.0,214.0
 Alabama,Clanton,8715.0,1977.0,3487.0,928.0,99.0,677.0
 Alabama,Clay,9682.0,1977.0,4635.0,1014.0,130.0,660.0
 Alabama,Clayhatchee,441.0,97.0,209.0,62.0,2.0,13.0
 Alabama,Clayton,2947.0,1353.0,592.0,476.0,143.0,168.0
 Alabama,Cleveland,1206.0,203.0,640.0,75.0,14.0,63.0
 Alabama,Clio,856.0,168.0,326.0,90.0,46.0,71.0
 Alabama,Coaling,1808.0,423.0,718.0,201.0,14.0,76.0
 Alabama,Coats Bend,1842.0,414.0,730.0,286.0,36.0,68.0
 Alabama,Coffeeville,383.0,128.0,134.0,16.0,10.0,23.0
 Alabama,Coker,819.0,248.0,301.0,89.0,12.0,40.0
 Alabama,Collinsville,2104.0,614.0,586.0,222.0,3.0,200.0
 Alabama,Colony,345.0,110.0,101.0,38.0,4.0,26.0
 Alabama,Columbia,680.0,81.0,260.0,106.0,20.0,68.0
 Alabama,Columbiana,4176.0,922.0,1498.0,614.0,161.0,423.0
 Alabama,Concord,2044.0,478.0,887.0,283.0,56.0,117.0
 Alabama,Coosada,1374.0,297.0,589.0,107.0,37.0,69.0
 Alabama,Cordova,2074.0,439.0,723.0,306.0,29.0,250.0
 Alabama,Cottondale,3702.0,1103.0,1297.0,394.0,102.0,145.0
 Alabama,Cottonwood,1438.0,288.0,487.0,179.0,56.0,99.0
 Alabama,County Line,187.0,19.0,113.0,20.0,1.0,25.0
 Alabama,Courtland,592.0,138.0,172.0,55.0,15.0,54.0
 Alabama,Centreville,2719.0,514.0,1095.0,280.0,31.0,334.0
 Alabama,Centre,3570.0,557.0,1635.0,301.0,132.0,374.0
 Alabama,Camp Hill,1051.0,394.0,214.0,134.0,60.0,50.0
 Alabama,Carbon Hill,1739.0,333.0,501.0,358.0,74.0,140.0
 Alabama,West End-Cobb Town,3790.0,856.0,1476.0,427.0,128.0,231.0
 Alabama,West Jefferson,442.0,72.0,178.0,39.0,9.0,36.0
 Alabama,Westover,1239.0,149.0,569.0,189.0,9.0,54.0
 Alabama,West Point,626.0,52.0,373.0,51.0,14.0,29.0
 Alabama,White Hall,832.0,311.0,160.0,76.0,38.0,62.0
 Alabama,Whatley,0.0,0.0,0.0,0.0,0.0,0.0
 Alabama,White Plains,908.0,115.0,459.0,98.0,0.0,24.0
 Alabama,Wetumpka,7406.0,1905.0,2345.0,1135.0,317.0,564.0
 Alabama,York,2652.0,1104.0,394.0,279.0,98.0,272.0
 Alabama,Sterrett,575.0,97.0,269.0,101.0,32.0,30.0
 Alabama,Steele,945.0,89.0,506.0,115.0,23.0,86.0
 Alabama,Stapleton,1360.0,184.0,800.0,72.0,53.0,47.0
 Alabama,Standing Rock,48.0,4.0,36.0,8.0,0.0,0.0
 Alabama,Spruce Pine,146.0,60.0,57.0,29.0,0.0,0.0
 Alabama,Cowarts,2071.0,419.0,881.0,231.0,26.0,91.0
 Alabama,Yellow Bluff,186.0,103.0,15.0,11.0,0.0,18.0
 Alabama,Woodstock,1766.0,391.0,727.0,127.0,40.0,68.0
 Alabama,Woodland,222.0,46.0,94.0,27.0,4.0,19.0
 Alabama,Whitesboro,2139.0,358.0,922.0,243.0,24.0,68.0
 Alabama,Wilsonville,2163.0,402.0,862.0,291.0,25.0,117.0
 Alabama,Wilton,584.0,155.0,201.0,88.0,13.0,33.0
 Alabama,Winfield,4345.0,1211.0,1712.0,287.0,100.0,447.0
 Alabama,Center Point,16797.0,5264.0,4716.0,1869.0,396.0,786.0
 Alabama,Cedar Bluff,2017.0,308.0,885.0,213.0,79.0,109.0
 Alabama,Catherine,20.0,0.0,20.0,0.0,0.0,0.0
 Alabama,Carrollton,922.0,363.0,244.0,80.0,7.0,66.0
 Alabama,Carolina,285.0,32.0,172.0,24.0,0.0,2.0
 Alabama,Carlton,74.0,14.0,49.0,11.0,0.0,0.0
 Alabama,Carlisle-Rockledge,2910.0,761.0,1251.0,177.0,53.0,120.0
 Alabama,Cardiff,30.0,0.0,15.0,0.0,2.0,5.0
 Alabama,Woodville,763.0,105.0,291.0,110.0,22.0,63.0
 Alabama,Creola,1842.0,389.0,866.0,172.0,42.0,47.0
 Alabama,Coffee Springs,264.0,41.0,117.0,41.0,3.0,18.0
 Alabama,Tuscumbia,8537.0,1796.0,3145.0,1076.0,80.0,750.0
 Alabama,Tuscaloosa,94865.0,42522.0,25324.0,7261.0,1411.0,3987.0
 Alabama,Vernon,2202.0,471.0,922.0,234.0,62.0,165.0
 Alabama,Tuskegee,9218.0,5028.0,1354.0,714.0,409.0,517.0
 Alabama,Twin,415.0,75.0,216.0,44.0,6.0,25.0
 Alabama,Underwood-Petersville,3425.0,719.0,1585.0,298.0,14.0,283.0
 Alabama,Union,269.0,84.0,59.0,29.0,29.0,47.0
 Alabama,Union Grove,81.0,13.0,39.0,14.0,0.0,7.0
 Alabama,Union Springs,3915.0,1401.0,633.0,449.0,337.0,206.0
 Alabama,Uniontown,2841.0,1137.0,418.0,245.0,104.0,147.0
 Alabama,Uriah,278.0,53.0,74.0,109.0,23.0,6.0
 Alabama,West Blocton,1359.0,277.0,500.0,124.0,44.0,87.0
 Alabama,Weogufka,292.0,20.0,114.0,46.0,0.0,0.0
 Alabama,Wedowee,714.0,110.0,252.0,145.0,22.0,87.0
 Alabama,Webb,1287.0,227.0,637.0,151.0,22.0,74.0
 Alabama,Trussville,20351.0,3219.0,10427.0,1250.0,232.0,952.0
 Alabama,Weaver,3072.0,503.0,1389.0,381.0,47.0,217.0
 Alabama,Waterloo,143.0,20.0,61.0,28.0,2.0,11.0
 Alabama,Warrior,3191.0,802.0,1210.0,383.0,64.0,278.0
 Alabama,Valley,9444.0,2201.0,3505.0,1210.0,165.0,503.0
 Alabama,Valley Grande,3912.0,741.0,1843.0,230.0,73.0,233.0
 Alabama,Valley Head,587.0,149.0,206.0,136.0,6.0,23.0
 Alabama,Walnut Grove,910.0,160.0,324.0,126.0,28.0,53.0
 Alabama,Vance,1302.0,252.0,633.0,69.0,2.0,75.0
 Alabama,Waldo,246.0,39.0,96.0,35.0,4.0,22.0
 Alabama,Wadley,809.0,344.0,160.0,55.0,33.0,41.0
 Alabama,Vredenburgh,154.0,88.0,35.0,6.0,14.0,9.0
 Alabama,Vinegar Bend,214.0,0.0,141.0,0.0,0.0,0.0
 Alabama,Vincent,2032.0,404.0,797.0,294.0,31.0,144.0
 Alabama,Vina,335.0,47.0,149.0,59.0,7.0,18.0
 Alabama,Vandiver,1020.0,213.0,529.0,86.0,27.0,63.0
 Alabama,Waverly,266.0,61.0,106.0,53.0,3.0,14.0
 Alabama,Troy,18696.0,8325.0,5335.0,1216.0,243.0,748.0
 Alabama,Vestavia Hills,34116.0,5376.0,16958.0,2776.0,239.0,1660.0
 Alabama,Triana,578.0,252.0,122.0,81.0,24.0,25.0
 Alabama,Springville,4174.0,324.0,2486.0,308.0,30.0,79.0
 Alabama,Stevenson,2194.0,396.0,876.0,197.0,91.0,129.0
 Alabama,Stewartville,1956.0,329.0,1013.0,221.0,33.0,123.0
 Alabama,Stockton,748.0,197.0,314.0,110.0,31.0,37.0
 Alabama,Sulligent,1956.0,313.0,950.0,208.0,52.0,98.0
 Alabama,Sumiton,2689.0,409.0,1106.0,308.0,44.0,175.0
 Alabama,Summerdale,986.0,184.0,434.0,96.0,33.0,33.0
 Alabama,Susan Moore,731.0,130.0,325.0,71.0,15.0,66.0
 Alabama,Sweet Water,304.0,61.0,145.0,18.0,0.0,11.0
 Alabama,Sylacauga,12749.0,3313.0,3958.0,1222.0,355.0,1063.0
 Alabama,Trinity,2239.0,281.0,1152.0,248.0,14.0,75.0
 Alabama,Sylvan Springs,1729.0,196.0,797.0,215.0,22.0,169.0
 Alabama,Talladega,15931.0,4930.0,4486.0,2085.0,587.0,1232.0
 Alabama,Talladega Springs,224.0,46.0,76.0,27.0,6.0,15.0
 Alabama,Sylvania,2119.0,392.0,900.0,152.0,76.0,97.0
 Alabama,Tarrant,6278.0,1971.0,1371.0,1260.0,195.0,469.0
 Alabama,Taylor,2880.0,489.0,1078.0,311.0,50.0,71.0
 Alabama,Theodore,5942.0,1098.0,2373.0,689.0,209.0,272.0
 Alabama,Trafford,601.0,99.0,240.0,81.0,15.0,54.0
 Alabama,Thomaston,268.0,56.0,131.0,14.0,14.0,11.0
 Alabama,Thomasville,4099.0,949.0,1609.0,430.0,93.0,305.0
 Alabama,Toxey,182.0,25.0,81.0,3.0,0.0,25.0
 Alabama,Town Creek,998.0,231.0,381.0,119.0,28.0,26.0
 Alabama,Tallassee,5380.0,1304.0,1735.0,600.0,178.0,458.0
 Alabama,Tillmans Corner,19065.0,3915.0,7140.0,2184.0,404.0,1125.0
 Alabama,Thorsby,2140.0,366.0,979.0,176.0,13.0,168.0
 Alabama,Tibbie,24.0,0.0,0.0,0.0,11.0,7.0
 Alabama,Tidmore Bend,1170.0,215.0,548.0,109.0,46.0,112.0
 Alaska,Toksook Bay,549.0,200.0,171.0,8.0,2.0,9.0
 Alaska,Tonsina,30.0,0.0,18.0,0.0,0.0,12.0
 Alaska,Tolsona,0.0,0.0,0.0,0.0,0.0,0.0
 Alaska,Teller,165.0,75.0,31.0,2.0,2.0,12.0
 Alaska,Tenakee Springs,150.0,19.0,97.0,7.0,0.0,6.0
 Alaska,Tetlin,121.0,40.0,23.0,3.0,2.0,4.0
 Alaska,Tok,1331.0,356.0,576.0,65.0,14.0,29.0
 Alaska,Thorne Bay,566.0,127.0,235.0,81.0,0.0,16.0
 Alaska,Togiak,787.0,310.0,181.0,26.0,12.0,12.0
 Alaska,Tazlina,358.0,149.0,107.0,34.0,4.0,16.0
 Alaska,Mekoryuk,174.0,68.0,49.0,6.0,5.0,6.0
 Alaska,South Naknek,63.0,21.0,18.0,5.0,4.0,11.0
 Alaska,Tanana,277.0,111.0,79.0,24.0,6.0,12.0
 Alaska,Mentasta Lake,157.0,58.0,27.0,15.0,18.0,9.0
 Alaska,Mertarvik,0.0,0.0,0.0,0.0,0.0,0.0
 Alaska,Trapper Creek,432.0,76.0,135.0,101.0,7.0,19.0
 Alaska,Meadow Lakes,7424.0,1726.0,3053.0,574.0,201.0,146.0
 Alaska,Marshall,350.0,102.0,98.0,8.0,5.0,11.0
 Alaska,Manokotak,691.0,248.0,226.0,18.0,16.0,21.0
 Alaska,Manley Hot Springs,84.0,7.0,47.0,8.0,0.0,3.0
 Alaska,Soldotna,4409.0,1184.0,1505.0,571.0,60.0,166.0
 Alaska,Mendeltna,22.0,0.0,22.0,0.0,0.0,0.0
 Alaska,South Van Horn,581.0,159.0,143.0,116.0,0.0,17.0
 Alaska,Stebbins,547.0,204.0,107.0,21.0,10.0,27.0
 Alaska,Steele Creek,6272.0,1305.0,3150.0,680.0,3.0,91.0
 Alaska,Sterling,6054.0,1240.0,3031.0,418.0,72.0,310.0
 Alaska,Stevens Village,25.0,12.0,0.0,4.0,6.0,1.0
 Alaska,Stony River,40.0,19.0,6.0,0.0,0.0,0.0
 Alaska,Sunrise,15.0,9.0,0.0,0.0,0.0,6.0
 Alaska,Susitna,0.0,0.0,0.0,0.0,0.0,0.0
 Alaska,Susitna North,1404.0,269.0,654.0,143.0,21.0,95.0
 Alaska,Sutton-Alpine,1602.0,652.0,416.0,237.0,71.0,51.0
 Alaska,Takotna,49.0,8.0,16.0,0.0,4.0,3.0
 Alaska,Talkeetna,616.0,159.0,258.0,56.0,41.0,21.0
 Alaska,Tanacross,127.0,71.0,27.0,5.0,0.0,1.0
 Alaska,Tanaina,9640.0,2311.0,3853.0,655.0,128.0,192.0
 Alaska,Tatitlek,86.0,42.0,34.0,1.0,0.0,0.0
 Alaska,Haines,1955.0,460.0,855.0,252.0,10.0,68.0
 Alaska,Salcha,984.0,234.0,461.0,33.0,0.0,13.0
 Alaska,Gulkana,115.0,39.0,51.0,4.0,0.0,2.0
 Alaska,Evansville,16.0,2.0,4.0,6.0,0.0,2.0
 Alaska,Eureka Roadhouse,0.0,0.0,0.0,0.0,0.0,0.0
 Alaska,Ester,3008.0,1198.0,1026.0,256.0,115.0,162.0
 Alaska,Emmonak,835.0,339.0,203.0,24.0,9.0,29.0
 Alaska,Elim,328.0,107.0,89.0,14.0,2.0,13.0
 Alaska,Elfin Cove,24.0,0.0,16.0,3.0,0.0,0.0
 Alaska,Ekwok,78.0,38.0,14.0,5.0,0.0,3.0
 Alaska,Eielson AFB,2630.0,458.0,1213.0,90.0,0.0,0.0
 Alaska,Egegik,68.0,9.0,23.0,15.0,6.0,5.0
 Alaska,Eek,455.0,133.0,124.0,3.0,8.0,23.0
 Alaska,Excursion Inlet,40.0,23.0,12.0,5.0,0.0,0.0
 Alaska,Edna Bay,0.0,0.0,0.0,0.0,0.0,0.0
 Alaska,Eagle,89.0,31.0,41.0,4.0,4.0,1.0
 Alaska,Dry Creek,84.0,35.0,33.0,0.0,0.0,4.0
 Alaska,Dot Lake Village,54.0,24.0,11.0,9.0,2.0,2.0
 Alaska,Dot Lake,0.0,0.0,0.0,0.0,0.0,0.0
 Alaska,Diomede,43.0,19.0,4.0,5.0,0.0,0.0
 Alaska,Metlakatla,1661.0,453.0,482.0,183.0,45.0,81.0
 Alaska,Dillingham,2307.0,619.0,758.0,229.0,26.0,101.0
 Alaska,Diamond Ridge,1140.0,201.0,527.0,135.0,12.0,30.0
 Alaska,Deltana,2311.0,400.0,970.0,213.0,7.0,151.0
 Alaska,Delta Junction,1045.0,283.0,409.0,77.0,0.0,31.0
 Alaska,Eagle Village,17.0,3.0,8.0,6.0,0.0,0.0
 Alaska,Gustavus,496.0,55.0,308.0,79.0,0.0,3.0
 Alaska,Fairbanks,32193.0,8912.0,10917.0,3247.0,553.0,970.0
 Alaska,Farmers Loop,4149.0,954.0,2048.0,238.0,0.0,25.0
 Alaska,Grayling,171.0,64.0,27.0,11.0,6.0,9.0
 Alaska,Goodnews Bay,230.0,95.0,38.0,4.0,8.0,7.0
 Alaska,Golovin,132.0,37.0,35.0,13.0,0.0,5.0
 Alaska,Goldstream,3862.0,1187.0,1645.0,224.0,16.0,56.0
 Alaska,Glennallen,366.0,102.0,160.0,21.0,12.0,0.0
 Alaska,Glacier View,249.0,43.0,134.0,4.0,0.0,18.0
 Alaska,Gateway,5610.0,1191.0,2485.0,471.0,95.0,106.0
 Alaska,Game Creek,36.0,0.0,14.0,0.0,0.0,0.0
 Alaska,Gambell,718.0,294.0,147.0,9.0,19.0,54.0
 Alaska,Galena,554.0,144.0,206.0,36.0,6.0,23.0
 Alaska,False Pass,37.0,14.0,11.0,10.0,0.0,0.0
 Alaska,Gakona,205.0,25.0,91.0,2.0,0.0,0.0
 Alaska,Fritz Creek,1910.0,371.0,940.0,178.0,22.0,48.0
 Alaska,Fox River,649.0,165.0,212.0,13.0,4.0,21.0
 Alaska,Fox,558.0,33.0,473.0,18.0,0.0,20.0
 Alaska,Four Mile Road,10.0,0.0,5.0,0.0,0.0,5.0
 Alaska,Fort Yukon,555.0,191.0,136.0,37.0,12.0,42.0
 Alaska,Fort Greely,391.0,67.0,157.0,9.0,0.0,0.0
 Alaska,Flat,0.0,0.0,0.0,0.0,0.0,0.0
 Alaska,Fishhook,5323.0,1173.0,2311.0,453.0,27.0,124.0
 Alaska,Ferry,6.0,6.0,0.0,0.0,0.0,0.0
 Alaska,Farm Loop,1081.0,259.0,507.0,83.0,38.0,33.0
 Alaska,Funny River,776.0,110.0,297.0,174.0,16.0,55.0
 Alaska,Minto,257.0,141.0,45.0,14.0,0.0,5.0
 Alaska,Old Harbor,249.0,119.0,54.0,26.0,7.0,10.0
 Alaska,Moose Pass,428.0,81.0,226.0,48.0,0.0,0.0
 Alaska,Anchorage municipal,299107.0,83244.0,112525.0,27972.0,3864.0,8418.0
 Alaska,Anchor Point,1951.0,397.0,895.0,242.0,18.0,64.0
 Alaska,Anderson,201.0,45.0,110.0,17.0,0.0,3.0
 Alaska,Angoon,382.0,157.0,89.0,52.0,8.0,17.0
 Alaska,Aniak,525.0,159.0,166.0,24.0,12.0,18.0
 Alaska,Anvik,87.0,25.0,23.0,3.0,7.0,8.0
 Alaska,Arctic Village,138.0,58.0,25.0,13.0,5.0,4.0
 Alaska,Atka,66.0,14.0,29.0,15.0,0.0,4.0
 Alaska,Atmautluak,258.0,67.0,71.0,6.0,16.0,8.0
 Alaska,Atqasuk,159.0,80.0,21.0,4.0,1.0,13.0
 Alaska,Attu Station,16.0,11.0,5.0,0.0,0.0,0.0
 Alaska,Badger,21197.0,4871.0,8528.0,1638.0,549.0,425.0
 Alaska,Barrow,4293.0,1268.0,1234.0,285.0,51.0,97.0
 Alaska,Bear Creek,1824.0,554.0,530.0,292.0,27.0,30.0
 Alaska,Beaver,60.0,38.0,3.0,7.0,1.0,8.0
 Alaska,Beluga,6.0,0.0,0.0,6.0,0.0,0.0
 Alaska,Bethel,6370.0,2035.0,1896.0,550.0,106.0,169.0
 Alaska,Bettles,22.0,4.0,13.0,3.0,2.0,0.0
 Alaska,Big Delta,539.0,78.0,310.0,29.0,0.0,8.0
 Alaska,Big Lake,3815.0,651.0,1731.0,371.0,41.0,159.0
 Alaska,Birch Creek,1.0,1.0,0.0,0.0,0.0,0.0
 Alaska,Akiak,399.0,136.0,96.0,11.0,3.0,10.0
 Alaska,Akiachak,562.0,174.0,160.0,8.0,16.0,18.0
 Alaska,Anaktuvuk Pass,247.0,117.0,51.0,8.0,2.0,6.0
 Alaska,Akhiok,84.0,5.0,46.0,3.0,3.0,0.0
 Alaska,Ambler,280.0,95.0,70.0,7.0,3.0,8.0
 Alaska,Aleneva,59.0,0.0,17.0,0.0,0.0,0.0
 Alaska,Port Alexander,31.0,8.0,20.0,0.0,0.0,0.0
 Alaska,Northway Village,92.0,34.0,18.0,8.0,3.0,9.0
 Alaska,Northway Junction,64.0,25.0,8.0,6.0,1.0,4.0
 Alaska,Northway,131.0,42.0,56.0,3.0,0.0,0.0
 Alaska,Port Alsworth,147.0,35.0,54.0,8.0,0.0,3.0
 Alaska,Port Clarence,40.0,40.0,0.0,0.0,0.0,0.0
 Alaska,Port Graham,206.0,84.0,56.0,9.0,1.0,7.0
 Alaska,Port Heiden,81.0,17.0,42.0,2.0,1.0,4.0
 Alaska,Port Lions,231.0,50.0,126.0,7.0,2.0,17.0
 Alaska,Port Protection,82.0,11.0,39.0,32.0,0.0,0.0
 Alaska,Primrose,73.0,15.0,52.0,0.0,0.0,6.0
 Alaska,Prudhoe Bay,2724.0,670.0,1613.0,388.0,25.0,28.0
 Alaska,Quinhagak,661.0,225.0,169.0,18.0,30.0,23.0
 Alaska,Rampart,7.0,2.0,0.0,3.0,0.0,2.0
 Alaska,Red Devil,22.0,8.0,7.0,0.0,0.0,4.0
 Alaska,Red Dog Mine,81.0,29.0,48.0,0.0,4.0,0.0
 Alaska,Ridgeway,2195.0,385.0,1190.0,138.0,17.0,25.0
 Alaska,Ruby,202.0,66.0,46.0,12.0,1.0,13.0
 Alaska,Russian Mission,410.0,161.0,90.0,8.0,14.0,10.0
 Alaska,St. George,53.0,19.0,21.0,5.0,0.0,2.0
 Alaska,Alatna,1.0,1.0,0.0,0.0,0.0,0.0
 Alaska,Alcan Border,51.0,6.0,14.0,0.0,0.0,0.0
 Alaska,Aleknagik,199.0,72.0,62.0,13.0,4.0,14.0
 Alaska,Allakaket,77.0,36.0,22.0,4.0,2.0,3.0
 Alaska,Nuiqsut,345.0,123.0,68.0,21.0,4.0,23.0
 Alaska,Nulato,285.0,135.0,61.0,6.0,3.0,19.0
 Alaska,Nunam Iqua,129.0,49.0,35.0,5.0,0.0,10.0
 Alaska,Noatak,443.0,166.0,116.0,13.0,1.0,12.0
 Alaska,Ninilchik,728.0,173.0,327.0,82.0,18.0,48.0
 Alaska,Nikolski,37.0,11.0,18.0,3.0,0.0,2.0
 Alaska,Nikolai,113.0,58.0,27.0,5.0,11.0,0.0
 Alaska,Nikolaevsk,234.0,48.0,94.0,41.0,0.0,10.0
 Alaska,Nikiski,4549.0,1083.0,1683.0,657.0,68.0,250.0
 Alaska,Nightmute,259.0,109.0,63.0,2.0,0.0,10.0
 Alaska,Newtok,388.0,149.0,91.0,1.0,5.0,3.0
 Alaska,New Stuyahok,609.0,222.0,157.0,15.0,4.0,14.0
 Alaska,Newhalen,159.0,47.0,43.0,4.0,3.0,8.0
 Alaska,New Allakaket,67.0,25.0,17.0,0.0,1.0,2.0
 Alaska,Nenana,406.0,130.0,149.0,30.0,9.0,28.0
 Alaska,Nelson Lagoon,42.0,15.0,16.0,2.0,3.0,6.0
 Alaska,Nelchina,170.0,0.0,81.0,0.0,0.0,0.0
 Alaska,Naukati Bay,32.0,13.0,0.0,10.0,0.0,9.0
 Alaska,Napaskiak,408.0,118.0,123.0,5.0,4.0,22.0
 Alaska,Napakiak,352.0,95.0,84.0,13.0,17.0,13.0
 Alaska,Nanwalek,238.0,56.0,62.0,7.0,5.0,8.0
 Alaska,Naknek,567.0,116.0,272.0,47.0,8.0,18.0
 Alaska,Nabesna,0.0,0.0,0.0,0.0,0.0,0.0
 Alaska,Mud Bay,167.0,7.0,136.0,9.0,0.0,0.0
 Alaska,Mountain Village,749.0,268.0,148.0,19.0,15.0,34.0
