State,City,Population,None,High School,Associates,Bachelors,Graduate
 Nevada,Skyland,230.0,0.0,39.0,35.0,92.0,47.0
 Nevada,Spring Valley,186632.0,16438.0,38523.0,45080.0,22795.0,8215.0
 Nevada,Silver Peak,61.0,0.0,46.0,5.0,10.0,0.0
 Nevada,Caliente,1029.0,86.0,177.0,258.0,56.0,66.0
 Nevada,Silver Springs,5351.0,721.0,1419.0,1426.0,257.0,43.0
 Nevada,Boulder City,15266.0,789.0,3193.0,4761.0,1842.0,1141.0
 Nevada,Blue Diamond,344.0,8.0,47.0,54.0,54.0,90.0
 Nevada,Bennett Springs,146.0,0.0,50.0,70.0,0.0,0.0
 Nevada,Beaverdam,28.0,0.0,5.0,5.0,0.0,0.0
 Nevada,Beatty,1051.0,145.0,244.0,333.0,71.0,31.0
 Nevada,Battle Mountain,3276.0,388.0,680.0,864.0,127.0,88.0
 Nevada,Baker,30.0,9.0,7.0,0.0,6.0,0.0
 Nevada,Austin,93.0,56.0,6.0,18.0,0.0,0.0
 Nevada,Alamo,1095.0,51.0,208.0,223.0,128.0,56.0
 Nevada,Cal-Nev-Ari,137.0,39.0,50.0,41.0,0.0,7.0
 Nevada,Silver City,222.0,33.0,27.0,46.0,18.0,36.0
 Nevada,Schurz,824.0,92.0,172.0,201.0,33.0,3.0
 Nevada,Sandy Valley,1385.0,198.0,493.0,391.0,13.0,120.0
 Nevada,Ruth,391.0,13.0,148.0,70.0,0.0,0.0
 Nevada,Ruhenstroth,1101.0,68.0,83.0,558.0,177.0,64.0
 Nevada,Round Hill Village,849.0,29.0,111.0,225.0,224.0,136.0
 Nevada,Reno,234161.0,22123.0,34953.0,50942.0,29408.0,17490.0
 Nevada,Rachel,87.0,0.0,0.0,28.0,59.0,0.0
 Nevada,Preston,20.0,0.0,0.0,20.0,0.0,0.0
 Nevada,Pioche,911.0,150.0,215.0,259.0,31.0,0.0
 Nevada,Paradise Valley,158.0,0.0,36.0,94.0,0.0,13.0
 Nevada,Paradise,226957.0,25151.0,48528.0,50598.0,22777.0,9905.0
 Nevada,Searchlight,416.0,76.0,127.0,38.0,49.0,10.0
 Nevada,Carlin,2299.0,156.0,612.0,658.0,38.0,54.0
 Nevada,Bunkerville,1374.0,109.0,494.0,158.0,60.0,0.0
 Nevada,Fallon Station,799.0,5.0,82.0,172.0,56.0,3.0
 Nevada,Genoa,1087.0,5.0,87.0,219.0,249.0,153.0
 Nevada,Gardnerville Ranchos,11023.0,415.0,2259.0,3648.0,903.0,292.0
 Nevada,Gardnerville,5636.0,350.0,1465.0,1559.0,386.0,345.0
 Nevada,Gabbs,126.0,8.0,79.0,39.0,0.0,0.0
 Nevada,Fort McDermitt,613.0,70.0,158.0,66.0,8.0,2.0
 Nevada,Pahrump,34902.0,3958.0,9361.0,9799.0,2535.0,1038.0
 Nevada,Fernley,19185.0,1528.0,3786.0,5059.0,1596.0,787.0
 Nevada,Carson,54482.0,5091.0,11037.0,14451.0,4923.0,3067.0
 Nevada,Fallon,8442.0,526.0,2027.0,2060.0,514.0,269.0
 Nevada,Eureka,487.0,31.0,116.0,132.0,94.0,56.0
 Nevada,Empire,20.0,0.0,10.0,10.0,0.0,0.0
 Nevada,Enterprise,125498.0,7165.0,20480.0,30950.0,19019.0,7622.0
 Nevada,Elko,19709.0,1862.0,2891.0,4548.0,1728.0,760.0
 Nevada,Carter Springs,555.0,59.0,118.0,190.0,33.0,11.0
 Nevada,Cold Springs,8868.0,636.0,1586.0,2782.0,602.0,183.0
 Nevada,Crescent Valley,346.0,31.0,146.0,55.0,0.0,7.0
 Nevada,Crystal Bay,239.0,0.0,27.0,84.0,27.0,65.0
 Nevada,Ely,4206.0,449.0,1036.0,936.0,327.0,116.0
 Nevada,Denio,42.0,0.0,0.0,42.0,0.0,0.0
 Nevada,Dayton,9163.0,878.0,1723.0,2602.0,746.0,381.0
 Nevada,Dry Valley,45.0,0.0,29.0,16.0,0.0,0.0
 Nevada,Dyer,264.0,31.0,90.0,60.0,36.0,11.0
 Nevada,East Valley,1266.0,105.0,179.0,401.0,214.0,139.0
 Nevada,Double Spring,176.0,2.0,69.0,71.0,13.0,5.0
 New Hampshire,Londonderry,10729.0,396.0,1834.0,2214.0,1934.0,1078.0
 New Hampshire,Littleton,4663.0,438.0,1014.0,1083.0,438.0,236.0
 New Hampshire,Manchester,110139.0,9584.0,24258.0,21404.0,14163.0,6674.0
 New Hampshire,Loudon,533.0,0.0,173.0,146.0,105.0,0.0
 New Hampshire,Marlborough,1008.0,72.0,315.0,187.0,117.0,67.0
 New Hampshire,Milton,791.0,108.0,234.0,168.0,55.0,5.0
 New Hampshire,Meredith,1749.0,82.0,173.0,456.0,226.0,105.0
 New Hampshire,Milford,9107.0,381.0,2306.0,1935.0,1478.0,479.0
 New Hampshire,Lisbon,973.0,75.0,218.0,195.0,105.0,21.0
 New Hampshire,Milton Mills,411.0,27.0,28.0,82.0,87.0,7.0
 New Hampshire,Melvin Village,161.0,0.0,40.0,78.0,14.0,16.0
 New Hampshire,Lincoln,761.0,77.0,262.0,183.0,58.0,29.0
 New Hampshire,New London,1486.0,45.0,100.0,66.0,79.0,119.0
 New Hampshire,Lancaster,1417.0,114.0,319.0,266.0,142.0,199.0
 New Hampshire,West Stewartstown,293.0,56.0,113.0,79.0,3.0,0.0
 New Hampshire,Warner,417.0,15.0,77.0,64.0,111.0,35.0
 New Hampshire,Walpole,311.0,0.0,24.0,93.0,115.0,62.0
 New Hampshire,Troy,1379.0,112.0,373.0,284.0,169.0,66.0
 New Hampshire,Tilton Northfield,3725.0,364.0,1039.0,752.0,414.0,106.0
 New Hampshire,Suncook,5247.0,338.0,1175.0,1195.0,553.0,226.0
 New Hampshire,Suissevale,133.0,43.0,8.0,19.0,42.0,21.0
 New Hampshire,South Hooksett,5825.0,232.0,981.0,1044.0,802.0,393.0
 New Hampshire,New Hampton,327.0,17.0,63.0,44.0,45.0,65.0
 New Hampshire,Mountain Lakes,416.0,23.0,166.0,78.0,75.0,14.0
 New Hampshire,Lebanon,13535.0,671.0,2514.0,2165.0,2187.0,2501.0
 New Hampshire,Nashua,87110.0,6125.0,15319.0,17597.0,13636.0,8018.0
 New Hampshire,Union,161.0,9.0,66.0,39.0,18.0,0.0
 New Hampshire,Hinsdale,1508.0,102.0,425.0,348.0,117.0,90.0
 New Hampshire,Henniker,1623.0,23.0,132.0,221.0,113.0,112.0
 New Hampshire,Goffstown,3124.0,165.0,602.0,822.0,536.0,214.0
 New Hampshire,Franklin,8460.0,728.0,2313.0,1780.0,764.0,301.0
 New Hampshire,Farmington,4203.0,360.0,1089.0,868.0,344.0,87.0
 New Hampshire,Exeter,9223.0,369.0,1525.0,1925.0,1537.0,1326.0
 New Hampshire,Epping,1597.0,234.0,460.0,300.0,173.0,50.0
 New Hampshire,Hanover,8360.0,81.0,161.0,300.0,1292.0,1605.0
 New Hampshire,Enfield,1129.0,24.0,403.0,223.0,206.0,111.0
 New Hampshire,Dover,30534.0,1702.0,4132.0,6518.0,5074.0,3630.0
 New Hampshire,Derry,22363.0,880.0,5891.0,5070.0,2703.0,1116.0
 New Hampshire,Conway,3325.0,227.0,837.0,795.0,429.0,91.0
 New Hampshire,Contoocook,1801.0,35.0,163.0,162.0,361.0,324.0
 New Hampshire,Concord,42537.0,2251.0,7680.0,9469.0,6517.0,4359.0
 New Hampshire,Colebrook,1286.0,113.0,274.0,294.0,155.0,94.0
 New Hampshire,East Merrimack,3774.0,149.0,1119.0,856.0,761.0,234.0
 New Hampshire,Claremont,13076.0,1121.0,3847.0,2306.0,1137.0,368.0
 New Hampshire,Hancock,199.0,0.0,25.0,30.0,48.0,50.0
 New Hampshire,Hampton,9338.0,234.0,1467.0,1685.0,1925.0,1596.0
 New Hampshire,Gorham,1518.0,91.0,372.0,470.0,127.0,82.0
 New Hampshire,Newfields,324.0,11.0,56.0,55.0,74.0,23.0
 New Hampshire,Somersworth,11778.0,664.0,2956.0,2169.0,1603.0,479.0
 New Hampshire,Seabrook Beach,629.0,31.0,137.0,214.0,151.0,58.0
 New Hampshire,Sanbornville,867.0,104.0,273.0,245.0,107.0,17.0
 New Hampshire,Rochester,29954.0,2508.0,7803.0,6737.0,3250.0,1229.0
 New Hampshire,Hampton Beach,2068.0,74.0,417.0,486.0,355.0,307.0
 New Hampshire,Laconia,16075.0,1307.0,3977.0,3458.0,1949.0,1027.0
 New Hampshire,Hillsborough,1697.0,375.0,382.0,296.0,123.0,96.0
 New Hampshire,Jaffrey,2478.0,298.0,764.0,413.0,230.0,44.0
 New Hampshire,Hudson,7388.0,599.0,1574.0,1708.0,804.0,334.0
 New Hampshire,Hooksett,3820.0,146.0,680.0,1115.0,733.0,283.0
 New Hampshire,Greenville,1178.0,50.0,317.0,245.0,60.0,32.0
 New Hampshire,Groveton,1132.0,154.0,361.0,238.0,74.0,0.0
 New Hampshire,Keene,23403.0,954.0,3860.0,3717.0,3330.0,2440.0
 New Hampshire,Charlestown,1020.0,39.0,257.0,275.0,92.0,31.0
 New Hampshire,Durham,10640.0,7.0,173.0,205.0,554.0,1058.0
 New Hampshire,Center Ossipee,358.0,79.0,116.0,56.0,18.0,10.0
 New Hampshire,Pinardville,4903.0,525.0,1151.0,1173.0,531.0,223.0
 New Hampshire,Peterborough,3113.0,59.0,444.0,679.0,641.0,667.0
 New Hampshire,North Woodstock,299.0,4.0,97.0,72.0,50.0,9.0
 New Hampshire,North Walpole,1023.0,32.0,272.0,234.0,102.0,26.0
 New Hampshire,North Haverhill,711.0,126.0,242.0,176.0,70.0,9.0
 New Hampshire,Center Sandwich,172.0,3.0,16.0,11.0,37.0,15.0
 New Hampshire,Pittsfield,1629.0,182.0,405.0,304.0,86.0,62.0
 New Hampshire,Newport,4798.0,418.0,1352.0,987.0,473.0,270.0
 New Hampshire,Woodsville,1364.0,137.0,366.0,266.0,52.0,20.0
 New Hampshire,Wolfeboro,2600.0,97.0,502.0,605.0,567.0,321.0
 New Hampshire,Winchester,1544.0,174.0,590.0,240.0,125.0,83.0
 New Hampshire,Wilton,939.0,70.0,338.0,177.0,107.0,73.0
 New Hampshire,Whitefield,1087.0,137.0,292.0,256.0,106.0,14.0
 New Hampshire,West Swanzey,1402.0,90.0,416.0,123.0,97.0,85.0
 New Hampshire,Newmarket,5319.0,282.0,879.0,845.0,964.0,508.0
 New Hampshire,Plainfield,232.0,7.0,40.0,28.0,26.0,26.0
 New Hampshire,North Conway,2314.0,45.0,394.0,697.0,192.0,225.0
 New Hampshire,Portsmouth,21426.0,691.0,2604.0,3632.0,6023.0,3416.0
 New Hampshire,Plymouth,3913.0,27.0,184.0,227.0,298.0,295.0
 New Hampshire,Bristol,1928.0,158.0,504.0,453.0,164.0,50.0
 New Hampshire,Bradford,411.0,20.0,71.0,111.0,40.0,19.0
 New Hampshire,Blodgett Landing,150.0,6.0,49.0,22.0,20.0,20.0
 New Hampshire,Berlin,9580.0,1162.0,3190.0,2030.0,698.0,154.0
 New Hampshire,Bennington,335.0,5.0,101.0,66.0,21.0,22.0
 New Hampshire,Bethlehem,916.0,82.0,127.0,184.0,150.0,53.0
 New Hampshire,Bartlett,239.0,0.0,44.0,81.0,35.0,53.0
 New Hampshire,Ashland,1412.0,47.0,325.0,305.0,165.0,86.0
 New Hampshire,Antrim,1302.0,84.0,330.0,379.0,92.0,37.0
 New Hampshire,Amherst,558.0,10.0,8.0,43.0,145.0,156.0
 New Hampshire,Alton,154.0,14.0,16.0,84.0,40.0,0.0
 New Hampshire,Raymond,3052.0,173.0,790.0,498.0,479.0,150.0
 New Hampshire,Belmont,1738.0,293.0,427.0,328.0,128.0,11.0
 New Hampshire,Canaan,501.0,6.0,155.0,135.0,72.0,9.0
 New Jersey,Belle Mead,189.0,0.0,0.0,72.0,34.0,7.0
 New Jersey,Berlin borough,7618.0,579.0,1839.0,1393.0,1150.0,332.0
 New Jersey,Belleplain,584.0,71.0,191.0,111.0,42.0,5.0
 New Jersey,Bellmawr borough,11507.0,920.0,3965.0,2214.0,820.0,457.0
 New Jersey,Belmar borough,5745.0,375.0,1195.0,844.0,1412.0,678.0
 New Jersey,Belvidere,2634.0,157.0,641.0,478.0,319.0,180.0
 New Jersey,Bergenfield borough,27339.0,1989.0,5462.0,4254.0,5043.0,1904.0
 New Jersey,Smithville,7090.0,300.0,1670.0,1872.0,844.0,573.0
 New Jersey,Beverly,2569.0,184.0,674.0,611.0,196.0,80.0
 New Jersey,Somers Point,10776.0,847.0,2468.0,2364.0,1284.0,446.0
 New Jersey,Somerset,24409.0,1056.0,3741.0,4199.0,5322.0,3579.0
 New Jersey,Somerdale borough,5298.0,323.0,1419.0,1414.0,586.0,192.0
 New Jersey,Society Hill,3651.0,142.0,265.0,267.0,884.0,728.0
 New Jersey,Skillman,115.0,0.0,38.0,4.0,13.0,38.0
 New Jersey,Belford,1513.0,72.0,354.0,291.0,223.0,72.0
 New Jersey,Bernardsville borough,7786.0,52.0,850.0,688.0,1782.0,1875.0
 New Jersey,Beckett,4809.0,184.0,974.0,764.0,1031.0,244.0
 New Jersey,Hampton borough,1213.0,61.0,247.0,333.0,207.0,85.0
 New Jersey,Beachwood borough,11128.0,523.0,2831.0,2339.0,1132.0,483.0
 New Jersey,Wallington borough,11584.0,806.0,3653.0,1963.0,1605.0,702.0
 New Jersey,Waldwick borough,9902.0,254.0,1387.0,1748.0,2197.0,1204.0
 New Jersey,Voorhees,1058.0,80.0,160.0,120.0,130.0,170.0
 New Jersey,Vista Center,2158.0,80.0,433.0,551.0,449.0,380.0
 New Jersey,Villas,9029.0,1199.0,3134.0,1607.0,576.0,156.0
 New Jersey,Vienna,796.0,0.0,201.0,211.0,104.0,72.0
 New Jersey,Wanamassa,4542.0,174.0,992.0,550.0,773.0,526.0
 New Jersey,Victory Lakes,1751.0,150.0,594.0,317.0,91.0,104.0
 New Jersey,Vernon Valley,1427.0,39.0,482.0,316.0,147.0,29.0
 New Jersey,Vernon Center,1892.0,91.0,316.0,446.0,292.0,80.0
 New Jersey,Ventnor City,10593.0,919.0,2503.0,1950.0,1329.0,952.0
 New Jersey,Upper Stewartsville,171.0,18.0,49.0,45.0,22.0,0.0
 New Jersey,Upper Saddle River borough,8335.0,107.0,602.0,781.0,2265.0,1461.0
 New Jersey,Upper Pohatcong,1470.0,105.0,448.0,319.0,121.0,24.0
 New Jersey,Victory Gardens borough,1593.0,174.0,459.0,236.0,93.0,22.0
 New Jersey,Beattystown,4403.0,226.0,1180.0,884.0,676.0,247.0
 New Jersey,New Village,443.0,16.0,116.0,140.0,25.0,13.0
 New Jersey,North Beach Haven,2130.0,68.0,478.0,435.0,471.0,467.0
 New Jersey,Beach Haven West,4076.0,343.0,1022.0,794.0,843.0,401.0
 New Jersey,Beach Haven borough,991.0,17.0,171.0,213.0,288.0,165.0
 New Jersey,Bayonne,65378.0,5809.0,15938.0,9918.0,9880.0,4055.0
 New Jersey,Bay Head borough,992.0,6.0,131.0,187.0,274.0,182.0
 New Jersey,Haworth borough,3451.0,50.0,237.0,434.0,890.0,682.0
 New Jersey,Hawthorne borough,18989.0,1016.0,4677.0,3238.0,2822.0,1332.0
 New Jersey,North Arlington borough,15734.0,1133.0,3640.0,2957.0,2320.0,1284.0
 New Jersey,Egg Harbor City,4246.0,542.0,1093.0,752.0,199.0,126.0
 New Jersey,Ellisburg,4301.0,334.0,808.0,690.0,924.0,392.0
 New Jersey,Elmer borough,1460.0,66.0,396.0,293.0,159.0,67.0
 New Jersey,Elmwood Park borough,19959.0,1715.0,5099.0,3185.0,2997.0,913.0
 New Jersey,Elwood,1635.0,295.0,527.0,90.0,32.0,8.0
 New Jersey,Emerson borough,7616.0,433.0,1191.0,1319.0,1517.0,838.0
 New Jersey,Englewood,27992.0,2257.0,4532.0,3773.0,5721.0,3936.0
 New Jersey,Elizabeth,127759.0,21857.0,32396.0,16877.0,6238.0,3134.0
 New Jersey,Vineland,60987.0,9552.0,14807.0,9072.0,5088.0,1931.0
 New Jersey,Saddle River borough,3229.0,71.0,593.0,396.0,646.0,738.0
 New Jersey,Singac,5108.0,388.0,1546.0,481.0,806.0,297.0
 New Jersey,Rockaway borough,6490.0,362.0,1490.0,1316.0,1068.0,463.0
 New Jersey,Robertsville,11334.0,268.0,1255.0,1557.0,2943.0,1445.0
 New Jersey,Robbinsville,3326.0,133.0,425.0,442.0,986.0,360.0
 New Jersey,Riverton borough,2766.0,78.0,466.0,518.0,598.0,330.0
 New Jersey,River Edge borough,11566.0,551.0,1721.0,1332.0,2495.0,1839.0
 New Jersey,Riverdale borough,4154.0,192.0,840.0,602.0,1045.0,572.0
 New Jersey,Rio Grande,2499.0,288.0,494.0,625.0,274.0,80.0
 New Jersey,Ringwood borough,12387.0,631.0,2020.0,2081.0,2186.0,1267.0
 New Jersey,Edgewater borough,11935.0,475.0,1076.0,1117.0,3901.0,2516.0
 New Jersey,Eatontown borough,12298.0,778.0,2728.0,2432.0,2119.0,1026.0
 New Jersey,East Rutherford borough,9076.0,467.0,1689.0,1262.0,2193.0,985.0
 New Jersey,East Rocky Hill,208.0,0.0,17.0,34.0,76.0,41.0
 New Jersey,East Orange,64578.0,6317.0,15702.0,13778.0,5008.0,2405.0
 New Jersey,East Newark borough,2577.0,353.0,645.0,455.0,141.0,83.0
 New Jersey,East Millstone,481.0,0.0,20.0,153.0,54.0,169.0
 New Jersey,East Freehold,5633.0,138.0,875.0,1086.0,1053.0,634.0
 New Jersey,East Franklin,7493.0,689.0,2459.0,977.0,521.0,225.0
 New Jersey,Dunellen borough,7368.0,580.0,1748.0,1229.0,929.0,479.0
 New Jersey,Dumont borough,17820.0,930.0,3309.0,2848.0,3394.0,1927.0
 New Jersey,Dover Beaches South,1185.0,98.0,281.0,178.0,319.0,177.0
 New Jersey,Dover Beaches North,1157.0,37.0,426.0,203.0,233.0,182.0
 New Jersey,Dover,18324.0,3533.0,4106.0,2722.0,1425.0,476.0
 New Jersey,Diamond Beach,145.0,0.0,30.0,46.0,50.0,19.0
 New Jersey,Demarest borough,5004.0,78.0,485.0,560.0,1240.0,1009.0
 New Jersey,Delaware Park,728.0,60.0,178.0,138.0,83.0,54.0
 New Jersey,Delaware,78.0,0.0,9.0,45.0,0.0,0.0
 New Jersey,Deal borough,757.0,85.0,164.0,157.0,130.0,57.0
 New Jersey,Rockleigh borough,576.0,77.0,175.0,71.0,90.0,51.0
 New Jersey,Rocky Hill borough,615.0,19.0,52.0,81.0,123.0,165.0
 New Jersey,Roebling,3550.0,180.0,1074.0,763.0,526.0,84.0
 New Jersey,Roosevelt borough,800.0,13.0,148.0,128.0,163.0,95.0
 New Jersey,Silver Ridge,1299.0,173.0,605.0,293.0,141.0,63.0
 New Jersey,Silver Lake CDP (Warren County),328.0,4.0,68.0,89.0,40.0,7.0
 New Jersey,Silver Lake CDP (Essex County),3908.0,487.0,1030.0,740.0,373.0,49.0
 New Jersey,Shrewsbury borough,3923.0,66.0,469.0,432.0,1073.0,543.0
 New Jersey,Short Hills,12831.0,82.0,346.0,373.0,2828.0,4340.0
 New Jersey,Ship Bottom borough,914.0,26.0,199.0,236.0,209.0,142.0
 New Jersey,Shiloh borough,492.0,47.0,171.0,79.0,47.0,20.0
 New Jersey,Shark River Hills,3721.0,120.0,863.0,844.0,757.0,318.0
 New Jersey,Sewaren,2530.0,129.0,731.0,506.0,488.0,138.0
 New Jersey,Secaucus,18170.0,1745.0,3534.0,2603.0,3341.0,2323.0
 New Jersey,Seaside Park borough,1543.0,31.0,328.0,393.0,417.0,180.0
 New Jersey,Seaside Heights borough,2885.0,399.0,777.0,518.0,237.0,0.0
 New Jersey,Sea Isle City,1788.0,57.0,484.0,428.0,335.0,315.0
 New Jersey,Six Mile Run,3002.0,108.0,286.0,354.0,651.0,523.0
 New Jersey,Sea Girt borough,1683.0,10.0,205.0,238.0,483.0,382.0
 New Jersey,Sea Bright borough,1387.0,14.0,232.0,333.0,348.0,185.0
 New Jersey,Sayreville borough,44051.0,2823.0,8979.0,9009.0,6735.0,3254.0
 New Jersey,Salem,4997.0,727.0,1388.0,606.0,230.0,117.0
 New Jersey,Upper Montclair,11753.0,138.0,250.0,781.0,2881.0,3569.0
 New Jersey,Rutherford borough,18434.0,695.0,2756.0,2676.0,4342.0,2424.0
 New Jersey,Runnemede borough,8414.0,646.0,2321.0,1679.0,808.0,225.0
 New Jersey,Rumson borough,6993.0,62.0,461.0,751.0,1805.0,1138.0
 New Jersey,Rossmoor,2823.0,469.0,885.0,755.0,478.0,236.0
 New Jersey,Ross Corner,0.0,0.0,0.0,0.0,0.0,0.0
 New Jersey,Rosenhayn,1226.0,190.0,450.0,220.0,35.0,20.0
 New Jersey,Roselle Park borough,13555.0,777.0,3119.0,2485.0,1969.0,866.0
 New Jersey,Roselle borough,21466.0,1916.0,4945.0,5326.0,1816.0,703.0
 New Jersey,Roseland borough,5853.0,177.0,858.0,754.0,1354.0,1169.0
 New Jersey,Seabrook Farms,993.0,209.0,149.0,110.0,74.0,12.0
 New Jersey,Union City,68656.0,15077.0,14536.0,8706.0,5508.0,2357.0
 New Jersey,Spring Lake borough,2989.0,29.0,393.0,340.0,917.0,594.0
 New Jersey,Twin Rivers,7303.0,655.0,1293.0,973.0,1398.0,688.0
 New Jersey,Wildwood,5234.0,764.0,1502.0,888.0,422.0,195.0
 New Jersey,Wildwood Crest borough,3227.0,127.0,888.0,584.0,666.0,294.0
 New Jersey,Williamstown,15539.0,1201.0,3766.0,3169.0,1691.0,713.0
 New Jersey,Woodbine borough,2710.0,690.0,611.0,374.0,70.0,40.0
 New Jersey,Woodbridge,19822.0,1461.0,3787.0,3212.0,3302.0,2150.0
 New Jersey,Woodbury,10087.0,866.0,1996.0,1834.0,1303.0,664.0
 New Jersey,Woodbury Heights borough,3022.0,181.0,833.0,694.0,339.0,134.0
 New Jersey,Woodcliff Lake borough,5818.0,144.0,346.0,608.0,1712.0,1233.0
 New Jersey,Woodland Park borough,12267.0,1007.0,3531.0,1610.0,1635.0,1096.0
 New Jersey,Woodlynne borough,2970.0,449.0,678.0,507.0,116.0,26.0
 New Jersey,Wood-Ridge borough,7938.0,396.0,1642.0,1488.0,1324.0,855.0
 New Jersey,Woodstown borough,3562.0,144.0,610.0,603.0,744.0,250.0
 New Jersey,Wrightstown borough,821.0,120.0,164.0,136.0,62.0,11.0
 New Jersey,Yardville,6868.0,284.0,1822.0,1429.0,1101.0,425.0
 New Jersey,Whittingham,2570.0,45.0,700.0,657.0,591.0,436.0
 New Jersey,Yorketown,6547.0,145.0,1152.0,1100.0,1348.0,580.0
 New Jersey,Leisure Knoll,2378.0,253.0,1206.0,484.0,247.0,146.0
 New Jersey,Lebanon borough,1836.0,36.0,279.0,306.0,398.0,255.0
 New Jersey,Lawrenceville,3825.0,44.0,365.0,692.0,1188.0,823.0
 New Jersey,Lawnside borough,2926.0,197.0,763.0,548.0,428.0,174.0
 New Jersey,Lavallette borough,2108.0,114.0,554.0,419.0,410.0,275.0
 New Jersey,Laurence Harbor,7232.0,303.0,2059.0,1634.0,919.0,412.0
 New Jersey,Laurel Springs borough,1923.0,61.0,473.0,350.0,264.0,165.0
 New Jersey,Laurel Lake,3193.0,539.0,884.0,500.0,94.0,45.0
 New Jersey,Lambertville,3851.0,223.0,531.0,599.0,1060.0,723.0
 New Jersey,Lakewood,53591.0,4151.0,5725.0,5207.0,3318.0,2204.0
 New Jersey,Lake Telemark,1340.0,18.0,259.0,220.0,208.0,127.0
 New Jersey,Lake Mohawk,9635.0,170.0,1115.0,1658.0,2656.0,950.0
 New Jersey,Lakehurst borough,2669.0,184.0,777.0,421.0,166.0,73.0
 New Jersey,Lake Como borough,1489.0,107.0,302.0,240.0,320.0,175.0
 New Jersey,Zarephath,0.0,0.0,0.0,0.0,0.0,0.0
 New Jersey,Whitesboro,2500.0,311.0,599.0,190.0,135.0,54.0
 New Jersey,White Meadow Lake,8943.0,138.0,1200.0,1321.0,2175.0,1052.0
 New Jersey,White House Station,1936.0,193.0,454.0,295.0,411.0,244.0
 New Jersey,Ashland,8548.0,271.0,1475.0,1325.0,1788.0,1038.0
 New Jersey,Atlantic City,39547.0,7727.0,8054.0,5671.0,3043.0,882.0
 New Jersey,Atlantic Highlands borough,4346.0,103.0,667.0,815.0,1005.0,560.0
 New Jersey,Audubon borough,8772.0,400.0,1990.0,1944.0,1461.0,525.0
 New Jersey,Audubon Park borough,1010.0,135.0,409.0,220.0,82.0,10.0
 New Jersey,Avalon borough,1596.0,33.0,273.0,295.0,511.0,342.0
 New Jersey,Avenel,18793.0,1107.0,7298.0,2628.0,2181.0,1273.0
 New Jersey,Avon-by-the-Sea borough,1809.0,21.0,191.0,354.0,559.0,321.0
 New Jersey,Barclay,4376.0,55.0,487.0,664.0,1044.0,792.0
 New Jersey,Barnegat,3180.0,281.0,814.0,558.0,388.0,153.0
 New Jersey,Barnegat Light borough,589.0,4.0,128.0,147.0,113.0,124.0
 New Jersey,Barrington borough,6877.0,434.0,1621.0,1589.0,1024.0,461.0
 New Jersey,Little Silver borough,5937.0,0.0,599.0,771.0,1437.0,1101.0
 New Jersey,Little Ferry borough,10856.0,764.0,2476.0,2146.0,1891.0,591.0
 New Jersey,Linwood,7036.0,275.0,1175.0,1360.0,1362.0,806.0
 New Jersey,Lindenwold borough,17492.0,2058.0,4292.0,3609.0,1232.0,549.0
 New Jersey,Linden,41322.0,4496.0,10494.0,8475.0,3559.0,1849.0
 New Jersey,White Horse,8447.0,480.0,2479.0,2061.0,967.0,465.0
 New Jersey,Wharton borough,6607.0,801.0,1765.0,1080.0,601.0,319.0
 New Jersey,Westwood borough,11140.0,417.0,2192.0,1587.0,2360.0,1259.0
 New Jersey,West Wildwood borough,448.0,53.0,175.0,93.0,32.0,28.0
 New Jersey,Westville borough,4247.0,238.0,1538.0,769.0,309.0,106.0
 New Jersey,Weston,2008.0,68.0,481.0,475.0,427.0,386.0
 New Jersey,Kinnelon borough,10372.0,200.0,1161.0,1406.0,2443.0,1925.0
 New Jersey,Leisuretowne,3454.0,530.0,1523.0,774.0,323.0,124.0
 New Jersey,Leisure Village East,3721.0,293.0,1514.0,1013.0,588.0,297.0
 New Jersey,Leisure Village West,3072.0,378.0,1197.0,775.0,485.0,228.0
 New Jersey,Leonardo,2495.0,92.0,485.0,685.0,331.0,167.0
 New Jersey,Leonia borough,9129.0,429.0,1068.0,1089.0,2268.0,1473.0
 New Jersey,Lincoln Park borough,10478.0,492.0,2602.0,1905.0,1793.0,969.0
 New Jersey,Lincroft,6431.0,181.0,789.0,873.0,1332.0,1118.0
 New Jersey,Leisure Village,4340.0,624.0,1702.0,989.0,244.0,175.0
 New Jersey,Union Beach borough,5885.0,531.0,1553.0,1122.0,536.0,167.0
 New Jersey,Kingston Estates,6573.0,236.0,1069.0,1012.0,1353.0,806.0
 New Jersey,Keyport borough,7195.0,757.0,1828.0,1187.0,913.0,547.0
 New Jersey,South Bound Brook borough,4612.0,172.0,1383.0,1036.0,623.0,166.0
 New Jersey,South Plainfield borough,23871.0,2170.0,4990.0,3688.0,4063.0,2239.0
 New Jersey,South River borough,16274.0,2146.0,3816.0,2408.0,1604.0,865.0
 New Jersey,South Toms River borough,3706.0,430.0,1035.0,520.0,148.0,59.0
 New Jersey,Spotswood borough,8413.0,380.0,2468.0,1860.0,1018.0,474.0
 New Jersey,Springdale,14145.0,420.0,1299.0,1454.0,3342.0,3542.0
 New Jersey,Dayton,7388.0,157.0,760.0,552.0,1893.0,1122.0
 New Jersey,Spring Lake Heights borough,4683.0,108.0,559.0,876.0,1396.0,603.0
 New Jersey,Stanhope borough,3509.0,141.0,756.0,701.0,618.0,205.0
 New Jersey,Stewartsville,276.0,8.0,79.0,56.0,22.0,0.0
